,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0-r2
48,4.8e-07,0.004233395,0.013104543,0.133330041,97.47,135.9468994140625
49,4.9e-07,0.002230771,0.011099315,0.138213223,97.49,134.5327911376953
50,5e-07,0.001788503,0.01067841,0.136950074,97.54,133.34097290039062
51,5.1e-07,0.005610019,0.014559818,0.108453155,97.93,132.47120666503906
52,5.2e-07,0.005520836,0.014464655,0.132334847,97.69,131.14743041992188
53,5.3e-07,0.003615078,0.012744831,0.143236119,97.45,131.2476806640625
54,5.4e-07,0.003072611,0.012365734,0.12008608,97.82,131.1849365234375
55,5.5e-07,0.004101908,0.013321329,0.117890866,97.79,129.47039794921875
56,5.6e-07,0.004027471,0.013319604,0.130824447,97.7,128.81417846679688
57,5.7e-07,0.003012096,0.012394297,0.123453915,97.58,128.29653930664062
58,5.8e-07,0.004364787,0.013704766,0.134908871,97.68,126.89922332763672
59,5.9e-07,0.004200781,0.01365571,0.118678586,97.89,126.5910873413086
60,6e-07,0.003646389,0.013058105,0.124112175,97.75,125.24453735351562
61,6.1e-07,0.006199805,0.015790762,0.13137953,97.66,125.39091491699219
62,6.2e-07,0.006270305,0.015936189,0.120498174,97.9,124.86046600341797
63,6.3e-07,0.004412096,0.014097302,0.124832776,97.57,123.98929595947266
64,6.4e-07,0.004400914,0.014124281,0.123255275,97.63,123.25891876220703
65,6.5e-07,0.005179955,0.015061199,0.13735051,97.48,123.2960433959961
66,6.6e-07,0.00186523,0.011713456,0.122058472,97.68,122.15382385253906
67,6.7e-07,0.001991168,0.011923295,0.129101786,97.69,121.75413513183594
68,6.8e-07,0.003665815,0.013554034,0.131249122,97.64,120.58814239501953
69,6.9e-07,0.003266445,0.013199459,0.118962285,97.77,119.98196411132812
70,7e-07,0.003177559,0.012979719,0.129454719,97.81,118.33464050292969
71,7.1e-07,0.004404182,0.014294055,0.116969498,97.75,118.02286529541016
72,7.2e-07,0.002302526,0.012326493,0.117348797,97.74,117.99227905273438
73,7.3e-07,0.003536408,0.013448217,0.118315187,97.68,116.5239028930664
74,7.4e-07,0.004204514,0.014233502,0.123218722,97.79,116.41600799560547
75,7.5e-07,0.00253354,0.012498823,0.106889324,97.97,115.2694320678711
76,7.6e-07,0.004019701,0.01389262,0.118324337,97.7,113.97667694091797
77,7.7e-07,0.002571934,0.012498295,0.112020413,97.82,113.54019927978516
78,7.8e-07,0.005221959,0.01530146,0.115537274,97.62,113.67689514160156
79,7.9e-07,0.001772928,0.011949005,0.112972527,97.89,113.49498748779297
80,8e-07,0.002725492,0.012746577,0.108878707,97.75,111.92121124267578
81,8.1e-07,0.004137745,0.014304553,0.112276901,97.84,112.03399658203125
82,8.2e-07,0.004705271,0.014852297,0.107766216,97.96,111.2403793334961
83,8.3e-07,0.003444265,0.013664731,0.109160385,97.77,110.9676284790039
84,8.4e-07,0.0054207,0.015572841,0.116539854,97.58,109.93580627441406
85,8.5e-07,0.006916345,0.017264712,0.110367297,97.7,110.33833312988281
86,8.6e-07,0.004044212,0.014396023,0.117752709,97.72,109.71321105957031
87,8.7e-07,0.003023496,0.013463618,0.125053442,97.78,109.54515838623047
88,8.8e-07,0.003373627,0.013753332,0.12899356,97.44,108.60533905029297
89,8.9e-07,0.005326827,0.015863999,0.108997611,97.79,108.80955505371094
90,9e-07,0.002929434,0.013609627,0.109935642,97.89,108.9352035522461
91,9.1e-07,0.003846346,0.014481322,0.126928878,97.52,108.1054458618164
92,9.2e-07,0.003815256,0.014516985,0.108307745,97.82,107.85320281982422
93,9.3e-07,0.004517103,0.015180594,0.121771676,97.73,107.07997131347656
94,9.4e-07,0.003482986,0.014051146,0.132417875,97.51,106.0317153930664
95,9.5e-07,0.00276075,0.013493431,0.124028147,97.52,106.28997802734375
96,9.6e-07,0.005530485,0.016302323,0.122571049,97.52,105.9276351928711
97,9.7e-07,0.004773349,0.0158097,0.119858147,97.76,106.66621398925781
98,9.8e-07,0.007301229,0.017754975,0.12552132,97.47,103.2815933227539
99,9.9e-07,0.005188434,0.01579487,0.125872185,97.41,103.50640106201172
100,1e-06,0.0086358,0.01940835,0.119322047,97.75,103.7908935546875
101,1.01e-06,0.003751185,0.014523838,0.111254447,97.81,103.27629089355469
102,1.02e-06,0.006130074,0.016752482,0.117259021,97.59,102.04962158203125
103,1.03e-06,0.004083641,0.014725394,0.113363786,97.66,101.64545440673828
104,1.04e-06,0.00620564,0.016940085,0.113026198,97.71,101.5951919555664
105,1.05e-06,0.005507644,0.016378668,0.109476874,97.73,101.75144958496094
106,1.06e-06,0.004825308,0.015641227,0.108426463,97.8,101.01335144042969
107,1.07e-06,0.002977858,0.013588154,0.126753668,97.53,99.57994079589844
108,1.08e-06,0.006681062,0.017302977,0.111538474,97.73,99.17210388183594
109,1.09e-06,0.002619052,0.013285219,0.113073411,97.8,98.92156219482422
110,1.1e-06,0.007358495,0.018193451,0.120534889,97.55,99.24696350097656
111,1.11e-06,0.003078909,0.013818277,0.126007066,97.45,98.36212158203125
112,1.12e-06,0.00472023,0.015564591,0.113260821,97.76,98.39952087402344
113,1.13e-06,0.002455888,0.013018971,0.112989653,97.67,96.68433380126953
114,1.14e-06,0.004622745,0.015193248,0.1220727,97.58,96.29315185546875
115,1.15e-06,0.002262974,0.012884426,0.124889016,97.28,96.1043472290039
116,1.16e-06,0.004573078,0.015414231,0.124739971,97.46,96.67377471923828
117,1.17e-06,0.004489226,0.015247436,0.118722545,97.59,95.89083099365234
118,1.18e-06,0.001552686,0.012109047,0.11780454,97.72,94.58365631103516
119,1.19e-06,0.002444485,0.011936776,0.110242336,97.68,89.31245422363281
120,1.2e-06,0.007251808,0.017174031,0.108187031,97.79,90.93140411376953
121,1.21e-06,0.002898916,0.013121545,0.114216816,97.88,91.91546630859375
122,1.22e-06,0.003970373,0.014352555,0.11646173,97.55,92.24958038330078
123,1.23e-06,0.005464637,0.016113202,0.115307575,97.58,93.04499053955078
124,1.24e-06,0.006597659,0.017426875,0.109730028,97.76,93.4518051147461
125,1.25e-06,0.003702964,0.01428377,0.111269592,97.86,92.00350189208984
126,1.26e-06,0.003129195,0.013931786,0.110536471,97.82,92.5931167602539
127,1.27e-06,0.008174765,0.018942318,0.109224914,97.62,92.07817077636719
128,1.28e-06,0.003747882,0.014561289,0.108283952,97.62,91.91285705566406
129,1.29e-06,0.007020245,0.018042032,0.118553951,97.47,92.43386840820312
130,1.3e-06,0.002560744,0.013487584,0.114807018,97.62,91.68020629882812
131,1.31e-06,0.00373185,0.014637475,0.124991102,97.56,91.24091339111328
132,1.32e-06,0.006418682,0.017413188,0.119467907,97.67,91.26428985595703
133,1.33e-06,0.002118075,0.013035162,0.110603198,97.77,90.59986877441406
134,1.34e-06,0.002101227,0.012661619,0.119235357,97.51,88.77437591552734
135,1.35e-06,0.001806845,0.012417521,0.116227355,97.68,88.65528106689453
136,1.36e-06,0.005149267,0.016014893,0.107278545,97.62,89.38361358642578
137,1.37e-06,0.002911602,0.013545199,0.122391354,97.67,88.10079193115234
138,1.38e-06,0.004455728,0.01518372,0.125439199,97.61,88.16976165771484
139,1.39e-06,0.005043046,0.01579932,0.111338015,97.78,87.96775817871094
140,1.4e-06,0.003711892,0.014362794,0.108033311,97.69,87.2226333618164
141,1.41e-06,0.004727567,0.015396724,0.116740562,97.76,86.98722839355469
142,1.42e-06,0.004051017,0.01473121,0.123816837,97.53,86.72521209716797
143,1.43e-06,0.003933387,0.013759045,0.105119238,97.61,82.89203643798828
144,1.44e-06,0.00931968,0.019593837,0.104370292,97.75,84.46792602539062
145,1.45e-06,0.003861269,0.014375234,0.11229395,97.77,85.15286254882812
146,1.46e-06,0.002498218,0.012926919,0.113577724,97.76,84.51594543457031
147,1.47e-06,0.002974166,0.013347728,0.121411206,97.6,84.00503540039062
148,1.48e-06,0.006235881,0.016736614,0.119575754,97.36,84.23235321044922
149,1.49e-06,0.003700011,0.014015212,0.106490372,97.81,83.20429229736328
150,1.5e-06,0.003957361,0.014287066,0.104611573,97.89,82.98475646972656
151,1.51e-06,0.00414519,0.014477793,0.113792714,97.79,82.72112274169922
152,1.52e-06,0.004243981,0.014654383,0.111886254,97.71,82.75837707519531
153,1.53e-06,0.004458774,0.014976585,0.100699595,97.86,82.91191864013672
154,1.54e-06,0.002860852,0.013263713,0.111301469,97.95,82.18944549560547
155,1.55e-06,0.002688207,0.01316735,0.116905716,97.55,82.22370147705078
156,1.56e-06,0.005931919,0.016493503,0.111144427,97.67,82.28150177001953
157,1.57e-06,0.003573927,0.014029399,0.114084532,97.77,81.6059799194336
158,1.58e-06,0.005372929,0.01580216,0.109889765,97.75,81.24517822265625
159,1.59e-06,0.003526018,0.013511826,0.11252137,97.69,79.24886322021484
160,1.6e-06,0.004883274,0.014870878,0.115811931,97.45,79.00792694091797
161,1.61e-06,0.00571668,0.016054042,0.119783761,97.51,80.12940979003906
162,1.62e-06,0.002485594,0.01259415,0.135032543,97.38,78.99271392822266
163,1.63e-06,0.00694143,0.017314807,0.106425318,97.57,79.77490234375
164,1.64e-06,0.004043289,0.014346049,0.102978862,97.75,79.26014709472656
165,1.65e-06,0.006041276,0.01609999,0.115905367,97.69,78.0781021118164
166,1.66e-06,0.003541645,0.013664737,0.116185838,97.65,78.09127807617188
167,1.67e-06,0.003184644,0.013155533,0.103582477,97.98,77.26960754394531
168,1.68e-06,0.001857424,0.011437022,0.121310651,97.58,75.51252746582031
169,1.69e-06,0.006334243,0.016066285,0.108233887,97.86,75.88546752929688
170,1.7e-06,0.002661854,0.012528672,0.100473044,97.72,76.1840591430664
171,1.71e-06,0.008692756,0.018456625,0.110604683,97.73,75.56364440917969
172,1.72e-06,0.003730446,0.013484727,0.112151759,97.64,75.3066635131836
173,1.73e-06,0.006977,0.016870751,0.103256296,97.92,75.62361145019531
174,1.74e-06,0.00260214,0.01230099,0.116757017,97.83,74.6595687866211
175,1.75e-06,0.005578157,0.015340193,0.121162665,97.56,74.68805694580078
176,1.76e-06,0.007989688,0.017813845,0.104071998,97.95,74.71216583251953
177,1.77e-06,0.007978378,0.017775149,0.122598571,97.73,74.39690399169922
178,1.78e-06,0.004969046,0.014637694,0.111327684,97.94,73.70091247558594
179,1.79e-06,0.003755427,0.013169977,0.106569837,97.89,72.5225830078125
180,1.8e-06,0.004404272,0.013704593,0.11754899,97.61,71.88076782226562
181,1.81e-06,0.003058721,0.012609232,0.101345717,97.92,72.63969421386719
182,1.82e-06,0.002533751,0.011686844,0.108992407,97.88,70.91665649414062
183,1.83e-06,0.006361354,0.015557075,0.112092847,97.62,70.88712310791016
184,1.84e-06,0.004449042,0.01352472,0.108647116,97.68,70.23129272460938
185,1.85e-06,0.004425685,0.013571828,0.120634763,97.65,70.31259155273438
186,1.86e-06,0.006449821,0.01566474,0.116078071,97.56,70.38648986816406
187,1.87e-06,0.003522051,0.012572556,0.110853615,97.61,69.5689697265625
188,1.88e-06,0.003533752,0.012568629,0.121969986,97.47,69.32377624511719
189,1.89e-06,0.00388551,0.012996081,0.125535755,97.51,69.42914581298828
190,1.9e-06,0.003343608,0.012308949,0.124997383,97.61,68.69207000732422
191,1.91e-06,0.004987342,0.013879641,0.115529917,97.71,68.23235321044922
192,1.92e-06,0.005477953,0.014230816,0.111950841,97.74,67.51876068115234
193,1.93e-06,0.00536518,0.014056441,0.124756898,97.43,67.10621643066406
194,1.94e-06,0.005852114,0.014774494,0.102500607,97.8,67.81714630126953
195,1.95e-06,0.004040359,0.012658506,0.11836953,97.73,66.47978973388672
196,1.96e-06,0.004994424,0.013600847,0.118481449,97.84,66.26486206054688
197,1.97e-06,0.006224137,0.014614423,0.109405679,97.87,65.26123809814453
198,1.98e-06,0.004922812,0.01342434,0.113553672,97.72,65.52633666992188
199,1.99e-06,0.007580278,0.015994585,0.108911866,97.85,65.02533721923828
200,2e-06,0.003401633,0.011615653,0.13260941,97.29,64.0859603881836
201,2.01e-06,0.006533657,0.014868173,0.129288878,97.2,64.39351654052734
202,2.02e-06,0.004174785,0.012265876,0.118446659,97.75,63.288944244384766
203,2.03e-06,0.005524692,0.013502484,0.119735553,97.61,62.68928909301758
204,2.04e-06,0.006200922,0.014162561,0.11750484,97.6,62.472110748291016
205,2.05e-06,0.006721744,0.014688619,0.120783395,97.73,62.34003829956055
206,2.06e-06,0.00552487,0.013379818,0.133498245,97.34,61.750152587890625
207,2.07e-06,0.005540724,0.013497989,0.122907475,97.65,62.0007209777832
208,2.08e-06,0.005854516,0.013741206,0.116039686,97.55,61.576602935791016
209,2.09e-06,0.006859759,0.01460622,0.112639792,97.69,60.88054275512695
210,2.1e-06,0.007560429,0.015229131,0.119008566,97.75,60.4298210144043
211,2.11e-06,0.007403113,0.014965341,0.117677932,97.57,59.86647033691406
212,2.12e-06,0.005783627,0.013463163,0.116118572,97.36,60.186561584472656
213,2.13e-06,0.005378844,0.013024662,0.129175543,97.49,59.91315460205078
214,2.14e-06,0.005366165,0.012895466,0.129386632,97.62,59.31581115722656
215,2.15e-06,0.004020169,0.01135358,0.129034776,97.37,58.40281295776367
216,2.16e-06,0.003995869,0.011334797,0.118388085,97.83,58.28938293457031
217,2.17e-06,0.005120763,0.012290293,0.126138821,97.66,57.47982406616211
218,2.18e-06,0.005447107,0.012557141,0.12095751,97.75,57.109397888183594
219,2.19e-06,0.005405578,0.012356517,0.11567027,97.83,56.33777618408203
220,2.2e-06,0.006031755,0.012891828,0.118858192,97.61,55.84097671508789
221,2.21e-06,0.006471682,0.013619188,0.113109477,97.79,56.869720458984375
222,2.22e-06,0.002263221,0.009293821,0.114035319,97.75,56.275543212890625
223,2.23e-06,0.00548153,0.012413335,0.111210783,97.76,55.753326416015625
224,2.24e-06,0.006275604,0.013328906,0.125610336,97.6,56.114139556884766
225,2.25e-06,0.00491548,0.011873452,0.128049099,97.48,55.60963821411133
226,2.26e-06,0.008010159,0.01483355,0.134814856,97.5,54.94724655151367
227,2.27e-06,0.007930319,0.014809425,0.127607648,97.53,55.04945755004883
228,2.28e-06,0.004170822,0.011181981,0.124153495,97.64,55.453311920166016
229,2.29e-06,0.005074579,0.011649676,0.113596028,97.77,53.58378219604492
230,2.3e-06,0.008240606,0.014595147,0.122909866,97.47,52.56275939941406
231,2.31e-06,0.005803913,0.012214762,0.126120398,97.55,52.680728912353516
232,2.32e-06,0.005580868,0.012081879,0.122708427,97.62,52.935428619384766
233,2.33e-06,0.006114674,0.012531541,0.132311498,97.59,52.478759765625
234,2.34e-06,0.004596529,0.010873679,0.131328102,97.54,51.793270111083984
235,2.35e-06,0.006695862,0.012968753,0.129205345,97.75,51.66542053222656
236,2.36e-06,0.007350869,0.013636729,0.126776848,97.58,51.60911178588867
237,2.37e-06,0.005908995,0.012306655,0.138193715,97.44,51.95608139038086
238,2.38e-06,0.005371074,0.011653444,0.126246797,97.8,51.37753677368164
239,2.39e-06,0.005423667,0.01183009,0.143553415,97.32,51.773658752441406
240,2.4e-06,0.005982917,0.012302403,0.130221044,97.48,51.313926696777344
241,2.41e-06,0.004202168,0.010419328,0.13557196,97.51,50.79108810424805
242,2.42e-06,0.003850214,0.010160497,0.130199817,97.69,51.06422424316406
243,2.43e-06,0.004243585,0.010468798,0.132695161,97.62,50.614383697509766
244,2.44e-06,0.005368629,0.011439319,0.128132007,97.55,49.879730224609375
245,2.45e-06,0.003986342,0.010154047,0.128255611,97.48,50.17400360107422
246,2.46e-06,0.004966894,0.011071312,0.129304616,97.64,49.81436538696289
247,2.47e-06,0.008285805,0.014338285,0.117826497,97.59,49.50148391723633
248,2.48e-06,0.005173005,0.011479835,0.130563611,97.45,50.42892837524414
249,2.49e-06,0.005098905,0.011493045,0.121283994,97.69,50.67472457885742
250,2.5e-06,0.003996765,0.010194377,0.14348795,97.36,49.79000473022461
251,2.51e-06,0.002679927,0.009000956,0.128338265,97.48,50.183048248291016
252,2.52e-06,0.005562846,0.011887943,0.118003032,97.71,50.0994873046875
253,2.53e-06,0.006173521,0.01225228,0.150973667,97.44,49.017051696777344
254,2.54e-06,0.010093508,0.016395552,0.130921543,97.39,49.81084060668945
255,2.55e-06,0.006244408,0.012671402,0.120391111,97.66,50.20348358154297
256,2.56e-06,0.005650568,0.011846341,0.125733082,97.54,49.195770263671875
257,2.57e-06,0.004226917,0.010181748,0.109415232,97.87,48.135799407958984
258,2.58e-06,0.004976112,0.010737398,0.130314759,97.45,47.25523376464844
259,2.59e-06,0.006226308,0.012098921,0.129310388,97.54,47.61741256713867
260,2.6e-06,0.006162529,0.01203522,0.119967637,97.71,47.52606964111328
261,2.61e-06,0.004089027,0.010144406,0.129757767,97.68,48.167091369628906
262,2.62e-06,0.006529606,0.01262761,0.120419056,97.7,48.243988037109375
263,2.63e-06,0.006032419,0.011907335,0.128717227,97.54,47.26318359375
264,2.64e-06,0.004664478,0.010719825,0.120000225,97.8,47.89250564575195
265,2.65e-06,0.004751661,0.010645181,0.120424583,97.75,47.15898132324219
266,2.66e-06,0.00629488,0.012120397,0.136397814,97.34,46.797908782958984
267,2.67e-06,0.005741904,0.011590155,0.135306106,97.57,46.80124282836914
268,2.68e-06,0.009335005,0.015525276,0.127964442,97.41,48.060401916503906
269,2.69e-06,0.005869557,0.012134442,0.123065562,97.59,48.25922775268555
270,2.7e-06,0.005475589,0.011792955,0.119981307,97.61,48.37112045288086
271,2.71e-06,0.006267056,0.01244343,0.150258075,97.24,47.73997116088867
272,2.72e-06,0.005347631,0.011374568,0.124256281,97.71,47.0721321105957
273,2.73e-06,0.00379993,0.009681356,0.124543829,97.73,46.41518020629883
274,2.74e-06,0.003951828,0.009985143,0.122912257,97.57,46.92483139038086
275,2.75e-06,0.005181124,0.010969035,0.125273476,97.77,45.876953125
276,2.76e-06,0.005512043,0.011275547,0.122064185,97.59,45.697113037109375
277,2.77e-06,0.006012206,0.011579009,0.121038323,97.8,44.82941436767578
278,2.78e-06,0.005489988,0.011265556,0.121412074,97.64,45.58007049560547
279,2.79e-06,0.005907944,0.01165412,0.116033592,97.85,45.38238525390625
280,2.8e-06,0.004594951,0.010694448,0.130921697,97.64,46.673240661621094
281,2.81e-06,0.005913948,0.012040432,0.122255465,97.66,46.693077087402344
282,2.82e-06,0.008080583,0.013991206,0.118579461,97.69,45.781715393066406
283,2.83e-06,0.004546054,0.010294398,0.12471695,97.56,45.06903076171875
284,2.84e-06,0.007030241,0.013174204,0.117919213,97.8,46.51201629638672
285,2.85e-06,0.005624162,0.011655848,0.124778258,97.79,46.00414276123047
286,2.86e-06,0.004847953,0.010864302,0.122280783,97.58,45.86521911621094
287,2.87e-06,0.003808882,0.010022571,0.130764989,97.56,46.53007888793945
288,2.88e-06,0.006329897,0.012547009,0.127114033,97.6,46.46201705932617
289,2.89e-06,0.005716594,0.012078044,0.126190444,97.74,46.9168815612793
290,2.9e-06,0.005051313,0.011235,0.142649231,97.4,46.17689514160156
291,2.91e-06,0.007849368,0.014368334,0.138559932,97.51,47.330692291259766
292,2.92e-06,0.005231218,0.011586128,0.136393705,97.43,46.651248931884766
293,2.93e-06,0.005516841,0.01188581,0.153405246,97.25,46.62306213378906
294,2.94e-06,0.005054821,0.011553208,0.133402275,97.58,47.01420974731445
295,2.95e-06,0.005350137,0.011907718,0.135501237,97.48,47.147735595703125
296,2.96e-06,0.00752317,0.013942832,0.122430243,97.4,46.57042694091797
297,2.97e-06,0.007361397,0.013629679,0.148234515,97.44,45.94053268432617
298,2.98e-06,0.007358136,0.013742794,0.123675532,97.61,46.287174224853516
299,2.99e-06,0.004683511,0.010913176,0.139735542,97.16,45.6453742980957
300,3e-06,0.005448365,0.011545776,0.124842432,97.73,45.08292770385742
301,3.01e-06,0.00681693,0.012803602,0.131654588,97.54,44.59739303588867
302,3.02e-06,0.003682256,0.009634535,0.118062444,97.86,44.395423889160156
303,3.03e-06,0.003991793,0.00992643,0.136035389,97.52,44.256370544433594
304,3.04e-06,0.004305022,0.010248811,0.147101032,97.56,44.21757507324219
305,3.05e-06,0.007065172,0.013170125,0.117632216,97.72,44.7395133972168
306,3.06e-06,0.005679643,0.011937411,0.135063411,97.6,45.22191619873047
307,3.07e-06,0.005297644,0.01146599,0.132767504,97.45,44.8244743347168
308,3.08e-06,0.0045994,0.01072282,0.127932689,97.7,44.588375091552734
309,3.09e-06,0.007512265,0.013561885,0.128588206,97.62,44.24710464477539
310,3.1e-06,0.005868982,0.012055183,0.129430653,97.49,44.671566009521484
311,3.11e-06,0.00423356,0.010336971,0.115736705,97.65,44.30023956298828
312,3.12e-06,0.003741279,0.009832222,0.113269468,97.81,44.18399429321289
313,3.13e-06,0.006562101,0.012350146,0.117021838,97.64,43.002506256103516
314,3.14e-06,0.004818155,0.010547181,0.125443184,97.6,42.71452331542969
315,3.15e-06,0.006194285,0.012435992,0.118784069,97.66,44.513980865478516
316,3.16e-06,0.004097967,0.010033185,0.131830409,97.62,43.33858871459961
317,3.17e-06,0.005727522,0.011727518,0.118391281,97.74,43.50566864013672
318,3.18e-06,0.005154003,0.010805765,0.119497262,97.75,42.157840728759766
319,3.19e-06,0.003710984,0.009477791,0.113993927,97.85,42.5179557800293
320,3.2e-06,0.007240845,0.013227745,0.121180765,97.58,43.253971099853516
321,3.21e-06,0.003380245,0.009313785,0.124583053,97.72,42.99365997314453
322,3.22e-06,0.005374719,0.011444416,0.117537783,97.7,43.41658020019531
323,3.23e-06,0.007368492,0.01336556,0.121944962,97.67,43.08917999267578
324,3.24e-06,0.004433241,0.010567457,0.123177952,97.75,43.51179885864258
325,3.25e-06,0.007605823,0.013806218,0.130612787,97.55,43.67852783203125
326,3.26e-06,0.009723471,0.016195779,0.128655511,97.46,44.557498931884766
327,3.27e-06,0.005625118,0.011945367,0.11580756,97.82,43.96359634399414
328,3.28e-06,0.004358079,0.010424199,0.13631024,97.46,43.00496292114258
329,3.29e-06,0.00424042,0.010337438,0.124806297,97.66,43.04877853393555
330,3.3e-06,0.005734074,0.011702023,0.127021654,97.57,42.52610397338867
331,3.31e-06,0.007371168,0.013423626,0.12659442,97.42,42.76139831542969
332,3.32e-06,0.003473883,0.009365372,0.129998728,97.48,42.12534713745117
333,3.33e-06,0.007103182,0.012972161,0.123155966,97.48,41.98161697387695
334,3.34e-06,0.004397847,0.010339388,0.130483893,97.58,42.17706298828125
335,3.35e-06,0.00787425,0.013732478,0.116591497,97.71,41.817752838134766
336,3.36e-06,0.00427501,0.010177558,0.115197068,97.78,41.91313552856445
337,3.37e-06,0.005374163,0.01144291,0.130385713,97.41,42.43600845336914
338,3.38e-06,0.006507512,0.012719414,0.126901968,97.63,42.87004470825195
339,3.39e-06,0.007259091,0.013636608,0.128979298,97.52,43.3736457824707
340,3.4e-06,0.007982078,0.014291557,0.126782994,97.73,43.07817459106445
341,3.41e-06,0.006747776,0.013168571,0.129662699,97.49,43.39275360107422
342,3.42e-06,0.006832115,0.013282652,0.122655824,97.44,43.429508209228516
343,3.43e-06,0.005068786,0.011583848,0.141820252,97.53,43.5825080871582
344,3.44e-06,0.00473815,0.010915946,0.144834648,97.16,42.37771987915039
345,3.45e-06,0.005306884,0.011513996,0.124660164,97.59,42.416542053222656
346,3.46e-06,0.005361991,0.011662572,0.126090779,97.49,42.67290496826172
347,3.47e-06,0.005776387,0.012078625,0.128957254,97.58,42.61697769165039
348,3.48e-06,0.004909202,0.011294714,0.123566908,97.7,42.8359375
349,3.49e-06,0.004623913,0.011004997,0.134281792,97.54,42.75968551635742
350,3.5e-06,0.006691222,0.013047012,0.138695378,97.52,42.61384963989258
351,3.51e-06,0.006806327,0.013168717,0.134056217,97.64,42.57518768310547
352,3.52e-06,0.006830951,0.013094578,0.125287922,97.67,42.183406829833984
353,3.53e-06,0.007085741,0.013306182,0.132296633,97.37,41.978145599365234
354,3.54e-06,0.006067897,0.012531571,0.129912359,97.3,42.73051071166992
355,3.55e-06,0.007686118,0.014063289,0.123416162,97.52,42.383792877197266
356,3.56e-06,0.006182471,0.012366469,0.129581698,97.65,41.67827224731445
