,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
142,0.0284,1.305124946,2.734116733,1.324985699,53.99,7.093408107757568
143,0.0286,1.309786292,2.723205441,1.210436357,63.55,7.029967308044434
144,0.0288,1.296736803,2.640288488,1.316029868,58.9,6.830173969268799
145,0.029,1.305220358,2.698633829,1.293539967,59.99,6.931713581085205
146,0.0292,1.309147176,2.786404921,1.325449929,55.85,7.112743377685547
147,0.0294,1.320946096,2.723659995,1.257264153,59.66,6.907325744628906
148,0.0296,1.326889989,2.690310519,1.317445121,55.21,6.786873817443848
149,0.0298,1.328080372,2.726517876,1.294883873,54.34,6.850346088409424
150,0.03,1.335133673,2.712296111,1.333513132,54.93,6.775359630584717
151,0.0302,1.336448485,2.812454821,1.279149541,56.15,6.991019248962402
152,0.0304,1.331264744,2.763894548,1.370804573,54.76,6.864837646484375
153,0.0306,1.333012722,2.820224503,1.338278872,56.11,6.971502780914307
154,0.0308,1.337119781,2.767988589,1.373357008,47.45,6.815909385681152
155,0.031,1.341644862,2.859627155,1.229860688,62.48,6.997646808624268
156,0.0312,1.347364649,2.702904697,1.458464531,47.93,6.59141206741333
157,0.0314,1.350531169,2.762770317,1.327080342,58.56,6.706395626068115
158,0.0316,1.353444387,2.713649694,1.388784311,50.98,6.5608038902282715
159,0.0318,1.358290144,2.768956238,1.395045239,48.6,6.660369873046875
160,0.032,1.621178815,2.554483686,1.621492758,41.02,5.400540828704834
161,0.0322,1.641843474,2.725303877,1.580816848,37.09,5.800674915313721
162,0.0324,1.627099208,2.629609237,1.575834155,39.05,5.5625319480896
163,0.0326,1.637217941,2.667679275,1.625397563,39.23,5.622193336486816
164,0.0328,1.634008404,2.627974315,1.542800567,37.16,5.504872798919678
165,0.033,1.62428877,2.699439531,1.529804201,39.94,5.707921028137207
166,0.0332,1.625924859,2.692350364,1.634319964,36.5,5.667550086975098
167,0.0334,1.637737525,2.648260867,1.620302974,36.8,5.500470161437988
168,0.0336,1.635237935,2.733008834,1.706675593,36.13,5.715929985046387
169,0.0338,1.639132919,2.809581054,1.615071873,38.61,5.8846025466918945
170,0.034,1.64036992,2.626276796,1.565714268,39.74,5.3849101066589355
171,0.0342,1.651121321,2.782357971,1.550984908,41.2,5.751263618469238
172,0.0344,1.644014024,2.620191841,1.648266527,42.75,5.327036380767822
173,0.0346,1.640428945,2.663227233,1.710284522,34.63,5.4369659423828125
174,0.0348,1.661804782,2.666714188,1.656952124,38.9,5.373709678649902
175,0.035,1.658317513,2.759176487,1.669833559,32.62,5.608312606811523
176,0.0352,1.672778597,2.754893794,1.554353251,41.2,5.544539928436279
177,0.0354,1.650115888,2.690397089,1.572109915,39.69,5.420925140380859
178,0.0356,1.663078781,2.67218717,1.649793932,37.72,5.324062347412109
179,0.0358,1.658033838,2.703322099,1.696704743,38.84,5.403519630432129
180,0.036,1.659465062,2.746364957,1.603227366,36.74,5.494693279266357
181,0.0362,1.659450733,2.804675579,1.748445718,32.58,5.624596118927002
182,0.0364,1.666052455,2.789175341,1.572244612,40.04,5.5547404289245605
183,0.0366,1.669858528,2.796547428,1.602363605,38.37,5.548336505889893
184,0.0368,1.669414174,2.751897719,1.605698926,39.47,5.423588752746582
185,0.037,1.678480813,2.742808161,1.701168757,34.2,5.363354682922363
186,0.0372,1.682174229,2.603113342,1.625553319,42.8,4.975577354431152
187,0.0374,1.675999233,2.72377141,1.722324259,35.41,5.292958736419678
188,0.0376,1.688244514,2.633183401,1.619111536,39.97,5.013127326965332
189,0.0378,1.65530967,2.651379626,1.650879235,42.86,5.133331298828125
190,0.038,1.694433805,2.796361181,1.606841357,36.97,5.384981632232666
191,0.0382,1.682869782,2.778021672,1.697528873,32.7,5.354339599609375
192,0.0384,1.688469514,2.816719343,1.596170298,37.36,5.420462131500244
193,0.0386,1.688874631,2.856569762,1.680342815,34.93,5.5000996589660645
194,0.0388,1.704425547,2.714805779,1.697105979,37.97,5.103017807006836
195,0.039,1.70811881,2.714854811,1.59415729,39.56,5.080722808837891
196,0.0392,1.701103462,2.676942844,1.712281718,37.79,4.989368915557861
197,0.0394,1.699806438,2.684117091,1.644100763,39.98,4.998237609863281
198,0.0396,1.696115026,2.727754061,1.623990339,41.55,5.104060173034668
199,0.0398,1.697246559,2.756186802,1.66762336,33.73,5.158151626586914
200,0.04,1.707624989,2.814677754,1.56312448,39.03,5.260826110839844
201,0.0402,1.713549389,2.870999896,1.541474799,38.39,5.365851402282715
202,0.0404,1.70170369,2.823699939,1.689766147,40.35,5.269930839538574
203,0.0406,1.695102318,2.785176867,1.646929018,33.09,5.18161153793335
204,0.0408,1.714916995,2.753950635,1.688192791,30.1,5.0464301109313965
205,0.041,1.715389537,2.806759679,1.713977143,34.12,5.159342288970947
206,0.0412,1.715337995,2.620063553,1.910728058,23.69,4.686082363128662
207,0.0414,1.714204697,2.80939392,1.620190659,42.61,5.1433234214782715
208,0.0416,1.71421752,2.723548422,1.875293181,24.54,4.925739765167236
209,0.0418,1.714541251,2.835282942,1.670756765,42.41,5.178030967712402
210,0.042,1.727819873,2.789435947,1.849786494,33.64,5.027581691741943
211,0.0422,1.726069468,2.852862221,1.832418914,30.85,5.167318344116211
212,0.0424,1.716787401,2.725000071,1.699988754,33.26,4.876335144042969
213,0.0426,1.734307144,2.82326095,2.025192082,23.28,5.0559186935424805
214,0.0428,1.99160989,2.67270907,1.922827901,21.41,3.9891817569732666
215,0.043,1.987912687,2.656023892,1.930900156,25.13,3.941746234893799
216,0.0432,1.992246903,2.616760331,1.955632856,18.2,3.80214524269104
217,0.0434,1.990047827,2.698488789,2.179405083,13.11,4.040233612060547
218,0.0436,2.024428582,2.612709745,2.039436418,24.47,3.673251152038574
219,0.0438,2.033584745,2.622942647,1.993849258,22.13,3.668185234069824
220,0.044,2.040529795,2.599140372,1.996470137,23.11,3.5630857944488525
221,0.0442,2.0390308,2.52121768,2.315974867,14.5,3.3029162883758545
222,0.0444,2.049734904,2.705986497,2.091554595,19.92,3.8445398807525635
223,0.0446,2.042531603,2.667079196,2.020495073,21.13,3.7421212196350098
224,0.0448,2.036663803,2.620531008,2.113283817,14.3,3.610081911087036
225,0.045,2.041619026,2.61555575,1.976119772,25.42,3.5712692737579346
226,0.0452,2.050756906,2.620393827,2.061917033,19.17,3.5500376224517822
227,0.0454,2.0482323,2.520718827,2.133964952,18.67,3.2260148525238037
228,0.0456,2.037383032,2.607624258,1.996008633,25.16,3.53627610206604
229,0.0458,2.058960622,2.607624683,2.164525527,15.74,3.461153984069824
230,0.046,2.089625283,2.574194829,2.171420226,16.75,3.245637893676758
231,0.0462,2.090060476,2.627168961,2.069494119,19.08,3.4096434116363525
232,0.0464,2.096908612,2.580920541,2.099398243,19.67,3.2297446727752686
233,0.0466,2.337374841,2.70938701,2.202538307,25.12,2.8254234790802
234,0.0468,2.097033606,2.612043421,2.109372301,20.97,3.3173091411590576
235,0.047,2.051374789,2.661263903,2.083481811,19.41,3.602282762527466
236,0.0472,2.062075226,2.54682654,2.072127613,19.46,3.2047035694122314
237,0.0474,2.056363488,2.683236734,2.028732439,22.35,3.6366374492645264
238,0.0476,2.04593051,2.635581356,2.134339437,16.18,3.519603729248047
239,0.0478,2.331392705,2.379580815,2.402050662,6.9,1.0040524005889893
240,0.048,2.128989834,2.676307873,2.194095528,18.3,3.376739501953125
241,0.0482,2.048229174,2.569625003,2.041589957,19.28,3.288956880569458
242,0.0484,2.06405809,2.666720795,1.98268824,24.5,3.528686285018921
243,0.0486,2.054333346,2.640935054,1.999846263,28.25,3.47418475151062
244,0.0488,2.050530792,2.719909222,1.986410174,20.85,3.70363187789917
245,0.049,2.07241044,2.576536651,2.117967288,20.4,3.2075352668762207
246,0.0492,2.340311619,2.406818494,2.313621658,9.82,1.1626585721969604
247,0.0494,2.339618472,2.433438397,2.323303763,11.35,1.378115177154541
248,0.0496,2.070450723,2.617979235,2.057417674,19.02,3.322484016418457
249,0.0498,2.024576984,2.593543371,2.14332999,18.63,3.380096673965454
250,0.05,2.028095886,2.615915653,2.02970572,22.02,3.4287526607513428
251,0.0502,2.024631595,2.677354585,2.036891149,22.55,3.6058847904205322
252,0.0504,2.034682487,2.545327403,2.137198954,17.9,3.183058977127075
253,0.0506,2.025429864,2.634821021,2.142349547,15.64,3.47035551071167
254,0.0508,2.035151368,2.64828526,2.056628201,21.79,3.474132537841797
255,0.051,2.07856355,2.735753036,2.020605542,18.29,3.5897254943847656
256,0.0512,2.093492397,2.60705602,2.127540611,16.38,3.1671090126037598
257,0.0514,2.343526953,2.566037823,2.277903408,19.07,2.0806281566619873
258,0.0516,2.089300529,2.525377701,2.168240496,17.59,2.907083749771118
259,0.0518,2.342547012,2.392972889,2.317639198,10.1,0.9866484999656677
260,0.052,2.33986338,2.421946088,2.370390414,9.92,1.2563896179199219
261,0.0522,2.341867093,2.418479185,2.345003306,11.35,1.2114741802215576
262,0.0524,2.342002804,2.451979359,2.311895897,10.32,1.4487230777740479
263,0.0526,2.341249583,2.44697404,2.380630435,11.35,1.417737603187561
264,0.0528,2.341998846,2.454421952,2.339685946,10.09,1.459181547164917
265,0.053,2.342597636,2.546381993,2.292511032,15.14,1.9608666896820068
266,0.0532,2.34111123,2.454373507,2.332136027,11.56,1.4591113328933716
267,0.0534,2.342193122,2.453393897,2.313472884,10.09,1.4430568218231201
268,0.0536,2.342047186,2.411903818,2.336860722,9.82,1.1416209936141968
269,0.0538,2.342166998,2.546962725,2.336630325,10.28,1.9510589838027954
270,0.054,2.343956796,2.473354992,2.355290698,11.35,1.5479811429977417
271,0.0542,2.341894314,2.408886642,2.335129209,9.58,1.1117630004882812
272,0.0544,2.344617522,2.43943531,2.315010624,9.82,1.3202159404754639
273,0.0546,2.343464119,2.441808886,2.34179262,10.1,1.3420792818069458
274,0.0548,2.341679939,2.519195383,2.355471687,9.74,1.7998099327087402
275,0.055,2.343932345,2.403240065,2.316150191,9.8,1.0384222269058228
276,0.0552,2.342830244,2.466281953,2.343345284,9.8,1.4954725503921509
277,0.0554,2.343432411,2.569398232,2.311621769,10.09,2.0195984840393066
278,0.0556,2.34309404,2.381699423,2.34284703,10.28,0.8332734107971191
279,0.0558,2.341789846,2.455343237,2.331081724,17.34,1.426544189453125
280,0.056,2.342439184,2.386557554,2.405874735,10.1,0.8875972032546997
281,0.0562,2.342340629,2.463774988,2.337386228,10.28,1.469948172569275
282,0.0564,2.343071654,2.476835241,2.335238038,10.28,1.5400309562683105
283,0.0566,2.341769571,2.389954574,2.369849002,10.63,0.9226723313331604
284,0.0568,2.343748446,2.413760612,2.393474594,16.24,1.1102275848388672
285,0.057,2.342184977,2.403566396,2.344863088,8.92,1.0377236604690552
286,0.0572,2.344191636,2.455301756,2.307680353,10.1,1.3937286138534546
287,0.0574,2.342970455,2.417985798,2.339513856,10.28,1.1431912183761597
288,0.0576,2.343334925,2.407811728,2.350942259,10.28,1.058010458946228
289,0.0578,2.343345979,2.427608178,2.349778239,10.28,1.2074036598205566
290,0.058,2.343285657,2.383919446,2.330045685,9.58,0.8370088338851929
291,0.0582,2.343125137,2.402285881,2.38133338,9.8,1.0082178115844727
292,0.0584,2.343847051,2.512241396,2.321292669,14.9,1.698081374168396
293,0.0586,2.346905458,2.404367388,2.366406058,8.92,0.9902397990226746
294,0.0588,2.34385026,2.404302793,2.324173578,10.09,1.0139533281326294
295,0.059,2.341835638,2.428269599,2.332726463,10.09,1.2103620767593384
296,0.0592,2.344969279,2.422773168,2.320573969,9.58,1.1464112997055054
297,0.0594,2.346417121,2.397965127,2.318709758,9.74,0.9315661787986755
298,0.0596,2.342229293,2.513894962,2.339348517,15.79,1.6971427202224731
299,0.0598,2.342270463,2.382438668,2.341481476,9.8,0.8195775151252747
300,0.06,2.343080631,2.426193334,2.327563939,10.09,1.176952838897705
301,0.0602,2.343297183,2.478867703,2.322678154,9.82,1.5006648302078247
302,0.0604,2.345570717,2.404293428,2.409443389,9.58,0.9860210418701172
303,0.0606,2.345955803,2.500841312,2.319245864,10.28,1.59871244430542
304,0.0608,2.343725213,2.42393114,2.399608597,9.74,1.1485565900802612
305,0.061,2.346590039,2.50003944,2.350111693,11.35,1.5860514640808105
306,0.0612,2.345728713,2.471423994,2.351296115,10.32,1.4331202507019043
307,0.0614,2.345559583,2.488330938,2.351265979,10.22,1.524883508682251
308,0.0616,2.343110427,2.376556777,2.351260147,10.39,0.7368572354316711
309,0.0618,2.345378387,2.484051175,2.319459382,10.28,1.4979623556137085
310,0.062,2.342961306,2.416166838,2.436690144,8.92,1.0866140127182007
311,0.0622,2.344275898,2.474823034,2.37255715,10.1,1.4487305879592896
312,0.0624,2.344463782,2.38511493,2.377584321,9.83,0.8071277737617493
313,0.0626,2.345151757,2.489000265,2.349606336,10.1,1.5158840417861938
314,0.0628,2.344838512,2.425053506,2.345606016,10.28,1.1301778554916382
315,0.063,2.346045427,2.402963146,2.335275516,11.35,0.9505038857460022
316,0.0632,2.344966009,2.38807838,2.353184815,9.8,0.8259281516075134
317,0.0634,2.345079536,2.438663095,2.360727638,11.35,1.2149401903152466
318,0.0636,2.346111597,2.480444865,2.358446556,10.28,1.4533302783966064
319,0.0638,2.34458353,2.421852606,2.319761115,10.32,1.1005069017410278
