,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
112,0.0224,1.073909536,2.675425283,0.999361141,69.33,8.455531120300293
113,0.0226,1.073925562,2.66725315,1.154728097,63.45,8.396484375
114,0.0228,1.095644507,2.733848999,1.18303208,61.89,8.476484298706055
115,0.023,1.076840614,2.68344059,1.151053765,62.73,8.357745170593262
116,0.0232,1.082465837,2.762732103,1.095555148,59.58,8.51030158996582
117,0.0234,1.091010096,2.650608884,1.031108288,68.76,8.163928985595703
118,0.0236,1.097717306,2.699292544,0.983717202,71.11,8.237910270690918
119,0.0238,1.095294266,2.6883601,0.999835056,67.52,8.181413650512695
120,0.024,1.094436607,2.751630271,1.054120599,67.47,8.309615135192871
121,0.0242,1.104255326,2.721321475,1.054506362,66.53,8.174394607543945
122,0.0244,1.105046719,2.729383379,1.109668732,61.69,8.159103393554688
123,0.0246,1.122253026,2.731572782,1.094685118,65.28,8.088216781616211
124,0.0248,1.1140955,2.698897087,1.186570135,62.47,7.993954181671143
125,0.025,1.115069888,2.649415324,1.061222109,68.28,7.834153652191162
126,0.0252,1.121912672,2.778159755,1.233936136,57.27,8.107041358947754
127,0.0254,1.262269487,2.634047383,1.32874863,52.24,7.348948955535889
128,0.0256,1.262036666,2.617961275,1.251387872,54.62,7.277760982513428
129,0.0258,1.25730334,2.686843936,1.2575616,53.6,7.443693161010742
130,0.026,1.265221182,2.626021017,1.179941761,62.1,7.234521389007568
131,0.0262,1.26060517,2.627212857,1.294189277,55.79,7.222212314605713
132,0.0264,1.269874218,2.655493843,1.295661004,55.59,7.244679927825928
133,0.0266,1.280876491,2.673380768,1.523054647,41.79,7.235311985015869
134,0.0268,1.271852241,2.751912973,1.210842002,57.94,7.431430339813232
135,0.027,1.277727239,2.719653863,1.23438813,62.55,7.307847023010254
136,0.0272,1.289148484,2.745442734,1.180672625,60.12,7.3171234130859375
137,0.0274,1.276780529,2.623988831,1.231953595,60.12,7.012001037597656
138,0.0276,1.281634519,2.720563526,1.310518503,53.78,7.220471382141113
139,0.0278,1.295785274,2.738094163,1.253680101,57.1,7.202888488769531
140,0.028,1.300059295,2.711923065,1.30466225,58.18,7.100961208343506
141,0.0282,1.292321152,2.790917543,1.42054992,51.15,7.289845943450928
142,0.0284,1.295597155,2.708371808,1.325815928,54.47,7.053053379058838
143,0.0286,1.301454498,2.723819875,1.242690379,58.72,7.052169322967529
144,0.0288,1.30657539,2.708285839,1.2592808,54.24,6.976426601409912
145,0.029,1.320876135,2.758555693,1.217588847,58.06,7.040962219238281
146,0.0292,1.312618128,2.72606314,1.300046451,56.26,6.9574151039123535
147,0.0294,1.308927082,2.856001706,1.552339817,38.49,7.254068851470947
148,0.0296,1.332562757,2.776071552,1.309314437,55.2,6.983360290527344
149,0.0298,1.331040492,2.845659505,1.29605687,53.81,7.129239082336426
150,0.03,1.332526326,2.696886945,1.357153145,51.06,6.743788719177246
151,0.0302,1.32927549,2.718558207,1.476006338,46.94,6.782531261444092
152,0.0304,1.332817166,2.746586245,1.252122761,55.78,6.819488048553467
153,0.0306,1.332768765,2.803343991,1.330872658,56.64,6.932399749755859
154,0.0308,1.348375548,2.935704065,1.59296323,36.56,7.178884506225586
155,0.031,1.345931096,2.788472218,1.345632198,52.69,6.821568012237549
156,0.0312,1.335362629,2.766195243,1.559971174,47.81,6.771990776062012
157,0.0314,1.350415811,2.812872032,1.412486755,47.62,6.824578762054443
158,0.0316,1.359710711,2.851762819,1.216001945,64.49,6.871446132659912
159,0.0318,1.352631917,2.709344738,1.425189223,48.25,6.531758785247803
160,0.032,1.361474093,2.826585543,1.333070687,57.54,6.766446113586426
161,0.0322,1.635115844,2.682388343,1.709938325,29.8,5.702996253967285
162,0.0324,1.624370465,2.750465994,1.63921419,33.94,5.895412921905518
163,0.0326,1.62923394,2.628323134,1.591209606,38.92,5.5359697341918945
164,0.0328,1.601653229,2.671041034,1.476233268,45.74,5.709918022155762
165,0.033,1.612093982,2.68621173,1.535318921,46.36,5.705167293548584
166,0.0332,1.604107376,2.590224783,1.636262344,45.65,5.449991226196289
167,0.0334,1.601483965,2.595598823,1.732844785,33.58,5.455610752105713
168,0.0336,1.60769204,2.788982927,1.525329027,43.91,5.92936897277832
169,0.0338,1.614020743,2.685860166,1.624924185,43.78,5.631270408630371
170,0.034,1.620350096,2.747906561,1.748018715,32.58,5.758765697479248
171,0.0342,1.640138395,2.6288705,1.64428627,35.58,5.376829624176025
172,0.0344,1.616362275,2.71518359,1.629670483,40.81,5.651777744293213
173,0.0346,1.664121684,2.652095591,1.771752866,30.14,5.343611240386963
174,0.0348,1.656800721,2.715423958,1.592982002,34.96,5.515449523925781
175,0.035,1.630298363,2.740701949,1.662160259,36.87,5.6325764656066895
176,0.0352,1.653139588,2.627990553,1.638191234,38.05,5.262574195861816
177,0.0354,1.672458628,2.752796829,1.626670083,35.23,5.524301528930664
178,0.0356,1.668787784,2.665599803,1.791552857,24.22,5.291533946990967
179,0.0358,1.659339017,2.685068342,1.556378505,40.53,5.352700710296631
180,0.036,1.664800775,2.718669382,1.568958159,40.91,5.410549163818359
181,0.0362,1.675288212,2.680913052,1.603516472,37.25,5.270644664764404
182,0.0364,1.661968279,2.695969526,1.759976237,33.82,5.329789161682129
183,0.0366,1.667133348,2.732867856,1.584615444,37.9,5.396152496337891
184,0.0368,1.679073883,2.743679785,1.606675952,37.51,5.378625392913818
185,0.037,1.680488946,2.711692315,1.734045572,36.88,5.279237747192383
186,0.0372,1.673776557,2.774078337,1.730207423,32.58,5.438581943511963
187,0.0374,1.673070532,2.750662455,1.614956689,38.85,5.367732524871826
188,0.0376,1.686178174,2.705378366,1.702475847,35.25,5.206389904022217
189,0.0378,1.695166081,2.829587853,1.760289532,30.75,5.478254795074463
190,0.038,1.679012903,2.751202986,1.750982645,29.88,5.311821937561035
191,0.0382,1.68493175,2.705556743,1.659880481,37.58,5.168944358825684
192,0.0384,1.676401451,2.755707334,1.670651536,34.9,5.30160665512085
193,0.0386,1.687537852,2.698567878,1.645151855,36.35,5.117867469787598
194,0.0388,1.707335853,2.794186249,1.681803917,37.29,5.2925944328308105
195,0.039,1.699137186,2.842704057,1.690973818,37.67,5.4150071144104
196,0.0392,1.704072864,2.693509716,1.707167798,37.3,5.024012565612793
197,0.0394,1.694894827,2.829708884,1.559010125,39.08,5.3667778968811035
198,0.0396,1.696823012,2.787713477,1.718087969,33.71,5.248575210571289
199,0.0398,1.701858399,2.828074935,1.715641958,31.51,5.319476127624512
200,0.04,1.706214101,2.766709706,1.815306439,33.38,5.149013996124268
201,0.0402,1.710251044,2.828544414,1.741715421,29.57,5.274296283721924
202,0.0404,1.703203525,2.798907965,1.64821086,39.66,5.207817554473877
203,0.0406,1.711056612,2.70909831,1.755051519,34.68,4.9580397605896
204,0.0408,1.703641377,2.850527534,1.872188163,29.35,5.30189323425293
205,0.041,1.721789895,2.8889306,1.679613688,35.24,5.335423946380615
206,0.0412,1.715354007,2.652505957,1.689901334,35.77,4.769321918487549
207,0.0414,1.705979205,2.651585771,1.836223697,26.02,4.779202461242676
208,0.0416,1.728640011,2.757047524,1.729643214,31.95,4.972054958343506
209,0.0418,1.724878534,2.843262454,1.740266712,33.7,5.17257833480835
210,0.042,1.727568475,2.717405203,1.738344694,40.28,4.854643821716309
211,0.0422,1.728448601,2.79705143,1.606365202,40.75,5.032129764556885
212,0.0424,1.727491879,2.698925366,1.713298068,39.41,4.786546230316162
213,0.0426,1.727124975,2.792197696,1.627310222,42.82,5.000168800354004
214,0.0428,1.732545673,2.811534614,1.717846153,32.12,5.020960330963135
215,0.043,1.731495156,2.735405254,1.758853987,36.27,4.831859588623047
216,0.0432,1.732611522,2.774666338,1.684519784,36.79,4.911372184753418
217,0.0434,1.748891254,2.749558231,1.769282705,31.73,4.801758766174316
218,0.0436,1.743867808,2.821153082,1.633526924,38.47,4.970746040344238
219,0.0438,1.746856153,2.833343738,1.64224544,39.91,4.980524063110352
220,0.044,1.733469616,2.814727604,1.746786824,39.0,4.957233905792236
221,0.0442,1.75967034,2.804472828,1.724946603,36.74,4.8619065284729
222,0.0444,1.748127787,2.694512371,1.801887804,36.67,4.616814613342285
223,0.0446,1.755393466,2.837482115,1.701230647,34.55,4.925650596618652
224,0.0448,1.757537144,2.778617369,1.738255099,36.51,4.774087905883789
225,0.045,1.756962625,2.867400418,1.68350812,41.21,4.967533111572266
226,0.0452,1.753263949,2.800755896,1.712288465,35.26,4.814002990722656
227,0.0454,1.769145322,2.890819342,1.819127332,28.8,4.970564842224121
228,0.0456,1.766187317,2.860659419,1.840224671,26.67,4.899134159088135
229,0.0458,1.764459661,2.932006304,1.707141936,35.54,5.048990249633789
230,0.046,1.771701769,2.930028899,1.697744728,36.34,5.018078327178955
231,0.0462,1.771300278,2.880143369,1.703699022,38.23,4.899060249328613
232,0.0464,1.77914211,2.788540086,1.811120957,26.79,4.664137840270996
233,0.0466,1.770324362,2.837464789,1.74071089,33.13,4.785392761230469
234,0.0468,1.789488728,2.88214583,1.785986152,29.08,4.831915855407715
235,0.047,2.016144569,2.662905907,1.98207584,21.05,3.709573268890381
236,0.0472,2.00500623,2.743313185,1.972457912,18.43,3.9549944400787354
237,0.0474,2.011368865,2.607502194,1.958474564,25.32,3.5463454723358154
238,0.0476,2.012034168,2.707318942,1.982986845,22.96,3.8218846321105957
239,0.0478,2.005376655,2.657166636,1.920458652,27.94,3.692671298980713
240,0.048,2.049796051,2.565461792,2.041928316,22.12,3.2776615619659424
241,0.0482,2.02633856,2.648848269,2.054697788,19.12,3.593770980834961
242,0.0484,2.023011566,2.675473454,2.003961355,18.65,3.6716010570526123
243,0.0486,2.020847109,2.465185398,2.150517796,16.92,3.0236990451812744
244,0.0488,2.021659688,2.631263964,2.075782449,18.33,3.5343916416168213
245,0.049,2.073272968,2.466743422,2.316238425,9.82,2.8337278366088867
246,0.0492,2.02599563,2.750730282,1.946065344,22.91,3.8380019664764404
247,0.0494,2.025040147,2.707556953,1.989884116,23.99,3.717005968093872
248,0.0496,2.035931068,2.653916277,1.976086317,26.14,3.5297868251800537
249,0.0498,2.061797617,2.657052081,2.026424428,20.19,3.4572885036468506
250,0.05,2.3430138,2.402760572,2.326323268,10.32,1.0931307077407837
251,0.0502,2.069867721,2.566181002,2.320087412,10.02,3.144306182861328
252,0.0504,2.340954639,2.418183292,2.319473007,9.82,1.2378687858581543
253,0.0506,2.340886447,2.434973688,2.343878409,10.98,1.3636099100112915
254,0.0508,2.343150833,2.400847566,2.363341881,10.1,1.0657228231430054
255,0.051,2.338145776,2.421277034,2.41694124,10.32,1.2767220735549927
256,0.0512,2.339920101,2.437275021,2.341562728,10.32,1.3789386749267578
257,0.0514,2.087216714,2.736227693,2.053966716,16.75,3.5533838272094727
258,0.0516,2.341509761,2.467869014,2.332179264,11.94,1.5648726224899292
259,0.0518,2.340472703,2.526962331,2.330584234,11.35,1.8974101543426514
260,0.052,2.34097056,2.491569101,2.325237954,9.74,1.7018091678619385
261,0.0522,2.342964288,2.503888036,2.334562599,9.8,1.755799412727356
262,0.0524,2.341063686,2.474470476,2.312198381,16.47,1.595597267150879
263,0.0526,2.341284705,2.518644429,2.365991002,11.35,1.8362618684768677
264,0.0528,2.341778048,2.42348581,2.337741053,9.82,1.2439855337142944
265,0.053,2.341958214,2.428655544,2.347259063,9.82,1.2789825201034546
266,0.0532,2.096813339,2.681545102,2.052744581,23.2,3.3152999877929688
267,0.0534,2.339021797,2.414621836,2.353018387,11.35,1.1898448467254639
268,0.0536,2.343332717,2.439973369,2.306568475,11.44,1.3427574634552002
269,0.0538,2.340986137,2.449135976,2.346917171,10.1,1.417824149131775
270,0.054,2.342055694,2.414284832,2.350200322,9.82,1.15653657913208
271,0.0542,2.341446538,2.396882406,2.341620615,10.09,1.0113390684127808
272,0.0544,2.342197317,2.418225203,2.36872261,8.53,1.1821858882904053
273,0.0546,2.340823197,2.522029376,2.356689919,9.8,1.821757435798645
274,0.0548,2.34318735,2.446453307,2.39191662,9.8,1.372743844985962
275,0.055,2.341399375,2.489409029,2.380059077,9.8,1.64045250415802
276,0.0552,2.342695682,2.468400951,2.309152544,12.18,1.5090662240982056
277,0.0554,2.34279747,2.572669699,2.320922713,11.35,2.036992073059082
278,0.0556,2.340401898,2.45692897,2.372777403,10.32,1.4476914405822754
279,0.0558,2.343772957,2.426556907,2.333677945,9.58,1.218026041984558
280,0.056,2.342060475,2.421348358,2.346688102,8.92,1.1898983716964722
281,0.0562,2.344534703,2.493792397,2.325193035,10.09,1.6296733617782593
282,0.0564,2.342636019,2.462056824,2.360650975,9.58,1.45512056350708
283,0.0566,2.344234149,2.409110509,2.400711006,11.35,1.0706193447113037
284,0.0568,2.343711665,2.425112035,2.343165947,10.09,1.1971235275268555
285,0.057,2.34333929,2.453641917,2.361756285,10.32,1.3910924196243286
286,0.0572,2.340262712,2.409412411,2.346355485,9.74,1.0995062589645386
287,0.0574,2.343159507,2.414786265,2.335564007,9.58,1.1170717477798462
288,0.0576,2.343025421,2.428101163,2.3473912,9.58,1.2153207063674927
289,0.0578,2.343561452,2.420308377,2.338113077,11.35,1.1523053646087646
290,0.058,2.343412992,2.477394316,2.306879218,10.32,1.5198777914047241
291,0.0582,2.345836838,2.427318418,2.32593057,11.35,1.1832280158996582
292,0.0584,2.343686785,2.414301846,2.325527776,9.58,1.0996190309524536
293,0.0586,2.343009419,2.442949694,2.368486433,9.8,1.3059371709823608
294,0.0588,2.342935872,2.45139884,2.343953845,9.74,1.3581653833389282
295,0.059,2.343919438,2.424674442,2.350612144,9.58,1.1699278354644775
296,0.0592,2.341134719,2.473232725,2.318934307,10.28,1.493780493736267
297,0.0594,2.344838229,2.436334337,2.341235427,11.35,1.2411075830459595
298,0.0596,2.34297905,2.429714652,2.343092054,11.06,1.2063562870025635
299,0.0598,2.34326491,2.433106101,2.343539543,9.58,1.2257078886032104
300,0.06,2.344098778,2.457084787,2.314413944,11.35,1.3722580671310425
301,0.0602,2.346127268,2.431916233,2.377734401,9.8,1.1937649250030518
