,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0-r3
29,2.9e-07,0.004401783,0.011574839,0.139874381,97.79,157.27261352539062
30,3e-07,0.003062568,0.010377934,0.136291434,97.82,156.15553283691406
31,3.1e-07,0.004846348,0.012162721,0.130562915,97.74,153.6268310546875
32,3.2e-07,0.004630843,0.012029885,0.118621144,97.92,152.05921936035156
33,3.3e-07,0.004338285,0.011848461,0.145432612,97.54,150.85791015625
34,3.4e-07,0.004259783,0.011894158,0.1475051,97.44,149.8467254638672
35,3.5e-07,0.003473693,0.011273106,0.144903421,97.54,149.27838134765625
36,3.6e-07,0.003648406,0.011536306,0.141745745,97.53,148.02308654785156
37,3.7e-07,0.004380886,0.012429985,0.130536171,97.66,147.4934539794922
38,3.8e-07,0.004520156,0.012671415,0.142453696,97.67,146.46051025390625
39,3.9e-07,0.004569608,0.012965289,0.130205716,97.59,146.72215270996094
40,4e-07,0.004465793,0.012852709,0.125526566,97.79,144.8008575439453
41,4.1e-07,0.002944956,0.011352492,0.131483327,97.72,143.19981384277344
42,4.2e-07,0.0036661,0.012125173,0.127539906,97.62,141.91775512695312
43,4.3e-07,0.002345725,0.010853836,0.130292208,97.75,140.66380310058594
44,4.4e-07,0.003860061,0.012409903,0.129058518,97.47,139.3967742919922
45,4.5e-07,0.004570807,0.013287749,0.12836116,97.65,139.17967224121094
46,4.6e-07,0.004171727,0.01303505,0.122252037,97.77,138.80955505371094
47,4.7e-07,0.002260609,0.01113705,0.131000308,97.61,137.426513671875
48,4.8e-07,0.006720536,0.015690772,0.141489308,97.45,136.7040252685547
49,4.9e-07,0.004061105,0.013086021,0.128294451,97.58,135.71365356445312
50,5e-07,0.003452834,0.012554381,0.131269639,97.6,134.91883850097656
51,5.1e-07,0.004723607,0.01396458,0.115119816,97.77,134.60888671875
52,5.2e-07,0.005294942,0.01458682,0.133518999,97.72,133.67495727539062
53,5.3e-07,0.005141488,0.014531799,0.127297949,97.69,133.10736083984375
54,5.4e-07,0.003820894,0.01334924,0.126689649,97.67,132.8347930908203
55,5.5e-07,0.003722348,0.013286875,0.123158308,97.78,131.87132263183594
56,5.6e-07,0.003555131,0.01313295,0.126439055,97.79,130.77938842773438
57,5.7e-07,0.002735047,0.012439603,0.145093334,97.4,130.48193359375
58,5.8e-07,0.004021934,0.013824892,0.119789201,97.74,130.00636291503906
59,5.9e-07,0.003033106,0.012827226,0.131511092,97.64,128.84176635742188
60,6e-07,0.004548183,0.014408405,0.119421678,97.58,128.19400024414062
61,6.1e-07,0.005067888,0.014995705,0.127150737,97.53,127.57394409179688
62,6.2e-07,0.003524885,0.013404223,0.129601944,97.6,126.23160552978516
63,6.3e-07,0.002301038,0.012231832,0.110630848,97.82,125.55145263671875
64,6.4e-07,0.002297822,0.012119532,0.124513625,97.59,123.88068389892578
65,6.5e-07,0.007462675,0.017399804,0.112581095,97.77,123.64421844482422
66,6.6e-07,0.003264621,0.013441088,0.121849989,97.76,124.1728286743164
67,6.7e-07,0.004148722,0.014351292,0.119474634,97.55,123.40064239501953
68,6.8e-07,0.002496591,0.012630288,0.114353333,97.82,122.07577514648438
69,6.9e-07,0.002742676,0.012782006,0.142611969,97.16,120.62235260009766
70,7e-07,0.006441137,0.016709895,0.127472489,97.65,121.11834716796875
71,7.1e-07,0.004680532,0.015065781,0.119423301,97.78,120.9426040649414
72,7.2e-07,0.002643825,0.013276852,0.113170199,97.85,121.52404022216797
73,7.3e-07,0.004047955,0.014471723,0.116250358,97.8,119.4953384399414
74,7.4e-07,0.004008337,0.014421043,0.115830251,97.61,118.6221923828125
75,7.5e-07,0.004124475,0.014552802,0.128092484,97.49,117.91706848144531
76,7.6e-07,0.003008945,0.013448409,0.122672905,97.73,117.2012710571289
77,7.7e-07,0.004422806,0.01480671,0.121846715,97.65,116.1274642944336
78,7.8e-07,0.004030595,0.014496849,0.113340359,97.7,115.8372802734375
79,7.9e-07,0.004173515,0.01480794,0.131771976,97.46,116.0228271484375
80,8e-07,0.002526464,0.013163137,0.107245867,97.83,115.3075942993164
81,8.1e-07,0.003320058,0.014003914,0.125597677,97.75,114.84749603271484
82,8.2e-07,0.003426353,0.014254574,0.115669975,97.86,114.91365051269531
83,8.3e-07,0.004342507,0.015218221,0.115098471,97.85,114.46951293945312
84,8.4e-07,0.003523291,0.014278666,0.114648512,97.8,113.15484619140625
85,8.5e-07,0.004799318,0.015678314,0.128246875,97.56,113.13186645507812
86,8.6e-07,0.004671888,0.015560737,0.113312151,97.73,112.52311706542969
87,8.7e-07,0.002413116,0.013350854,0.130206826,97.55,112.12543487548828
88,8.8e-07,0.005762319,0.016817633,0.123903971,97.62,112.08415222167969
89,8.9e-07,0.00382289,0.014847386,0.12055654,97.55,111.29723358154297
90,9e-07,0.002539698,0.013432444,0.119559571,97.64,110.01387023925781
91,9.1e-07,0.003698024,0.014528235,0.11888563,97.64,109.09321594238281
92,9.2e-07,0.004042136,0.014930953,0.122763419,97.46,108.7918701171875
93,9.3e-07,0.004081781,0.015084605,0.116023952,97.66,108.77037048339844
94,9.4e-07,0.003350079,0.014529533,0.113185344,97.77,109.0551986694336
95,9.5e-07,0.00353221,0.014525036,0.112407529,97.72,107.57041931152344
96,9.6e-07,0.005309797,0.016284399,0.120277312,97.56,106.91996002197266
97,9.7e-07,0.0037458,0.014858485,0.1065068,97.75,107.03446197509766
98,9.8e-07,0.006174014,0.017236039,0.122546746,97.54,106.24396514892578
99,9.9e-07,0.004044544,0.015130022,0.109611222,97.87,105.81802368164062
100,1e-06,0.005195532,0.016172245,0.112305324,97.73,104.76980590820312
101,1.01e-06,0.005862862,0.016962673,0.107985852,97.82,104.8327865600586
102,1.02e-06,0.00252397,0.013587025,0.107825135,97.71,104.14476776123047
103,1.03e-06,0.004090246,0.015312615,0.115508152,97.6,104.38153076171875
104,1.04e-06,0.005579926,0.016633055,0.121839133,97.5,103.09223937988281
105,1.05e-06,0.005010891,0.016150427,0.116922144,97.59,103.00040435791016
106,1.06e-06,0.003651542,0.014868425,0.114344256,97.76,102.86868286132812
107,1.07e-06,0.005780069,0.017059422,0.123902633,97.63,102.67157745361328
108,1.08e-06,0.005889325,0.017204197,0.107620238,97.8,102.35591888427734
109,1.09e-06,0.003454215,0.014477625,0.110744232,97.77,100.56450653076172
110,1.1e-06,0.005203098,0.01611176,0.105024187,97.8,99.58395385742188
111,1.11e-06,0.002611287,0.013709461,0.104838839,97.94,99.99177551269531
112,1.12e-06,0.003289098,0.01440086,0.117278024,97.66,99.60530090332031
113,1.13e-06,0.004283211,0.015550315,0.109279417,97.86,99.85433959960938
114,1.14e-06,0.003909005,0.014998028,0.10333372,97.82,98.62663269042969
115,1.15e-06,0.004645809,0.015745488,0.125447541,97.43,98.24404907226562
116,1.16e-06,0.002641718,0.014050877,0.108770577,97.86,99.17399597167969
117,1.17e-06,0.002868583,0.014112864,0.114027494,97.76,98.03314208984375
118,1.18e-06,0.003887737,0.014900354,0.105564553,97.96,96.60603332519531
119,1.19e-06,0.002248379,0.01324888,0.107685386,97.68,96.14634704589844
120,1.2e-06,0.005228791,0.016319162,0.109544228,97.89,96.13519287109375
121,1.21e-06,0.003657033,0.013565822,0.105357291,97.74,90.49354553222656
122,1.22e-06,0.002909503,0.013369499,0.107154633,97.84,92.59464263916016
123,1.23e-06,0.004266402,0.014967621,0.106117878,97.74,93.27474975585938
124,1.24e-06,0.002995379,0.013923245,0.113921769,97.89,93.8764877319336
125,1.25e-06,0.006862914,0.01784048,0.110048065,97.73,93.71260833740234
126,1.26e-06,0.002733252,0.013609821,0.111922133,97.62,92.90962219238281
127,1.27e-06,0.006331342,0.017275236,0.109641349,97.73,92.82908630371094
128,1.28e-06,0.004810005,0.015610959,0.116626932,97.71,91.85991668701172
129,1.29e-06,0.003882505,0.014631841,0.115294878,97.69,91.28427124023438
130,1.3e-06,0.00318832,0.013910066,0.11163727,97.88,90.81573486328125
131,1.31e-06,0.003967071,0.014718339,0.126937694,97.61,90.59290313720703
132,1.32e-06,0.004732414,0.015564843,0.105162146,97.9,90.58910369873047
133,1.33e-06,0.004581832,0.015205944,0.111359812,97.67,89.37591552734375
134,1.34e-06,0.005305185,0.016198768,0.117233894,97.58,90.1639633178711
135,1.35e-06,0.005283684,0.016214809,0.098797712,97.9,89.98405456542969
136,1.36e-06,0.002387616,0.013107192,0.12584077,97.57,88.7808609008789
137,1.37e-06,0.004334421,0.01495697,0.125102321,97.7,88.05501556396484
138,1.38e-06,0.003446134,0.01405654,0.126028981,97.46,87.68523406982422
139,1.39e-06,0.004073723,0.014728748,0.112329442,97.82,87.55276489257812
140,1.4e-06,0.003095528,0.013781186,0.119726292,97.54,87.36482238769531
141,1.41e-06,0.00444431,0.015245458,0.117185341,97.61,87.52365112304688
142,1.42e-06,0.004715454,0.015421958,0.111277378,97.75,86.83197021484375
143,1.43e-06,0.003138954,0.013622008,0.114982096,97.73,85.62013244628906
144,1.44e-06,0.004685456,0.01514693,0.122137922,97.4,85.23445129394531
145,1.45e-06,0.004275787,0.014810457,0.111530642,97.92,85.23666381835938
146,1.46e-06,0.003859775,0.014154982,0.122632841,97.63,83.97328186035156
147,1.47e-06,0.007173388,0.017549401,0.111222917,97.72,84.01495361328125
148,1.48e-06,0.004324013,0.01460592,0.117175323,97.74,83.3500747680664
149,1.49e-06,0.003293863,0.013513367,0.103273552,97.88,82.81742858886719
150,1.5e-06,0.002781341,0.012869041,0.111347972,97.78,82.00690460205078
151,1.51e-06,0.004040397,0.014086593,0.119534606,97.77,81.56659698486328
152,1.52e-06,0.004809012,0.015070797,0.120481135,97.64,82.16552734375
153,1.53e-06,0.003040643,0.01316359,0.123651082,97.67,81.34068298339844
154,1.54e-06,0.005188717,0.015223547,0.115598364,97.74,80.7225112915039
155,1.55e-06,0.005277026,0.015185209,0.128862672,97.47,79.95233154296875
156,1.56e-06,0.003067831,0.013089854,0.11903935,97.68,80.1521987915039
157,1.57e-06,0.004295552,0.014161373,0.128097662,97.45,79.27144622802734
158,1.58e-06,0.003678819,0.013476327,0.116840405,97.69,78.74613952636719
159,1.59e-06,0.005296014,0.014930818,0.109688568,97.67,77.84359741210938
160,1.6e-06,0.004437398,0.013902127,0.107332836,97.91,76.91200256347656
161,1.61e-06,0.003663936,0.012905729,0.111235743,97.78,75.76439666748047
162,1.62e-06,0.006189939,0.015578678,0.12134462,97.51,76.1282958984375
163,1.63e-06,0.003098738,0.012581555,0.116246967,97.71,76.27371215820312
164,1.64e-06,0.005130416,0.014547691,0.127600062,97.53,75.77757263183594
165,1.65e-06,0.00422349,0.013396737,0.130397283,97.34,74.56234741210938
166,1.66e-06,0.00335109,0.012328852,0.119710049,97.73,73.54108428955078
167,1.67e-06,0.007718764,0.016542319,0.110822123,97.74,72.68814086914062
168,1.68e-06,0.003595069,0.012444901,0.114598566,98.02,72.57931518554688
169,1.69e-06,0.005166321,0.013643214,0.126772147,97.58,70.82311248779297
170,1.7e-06,0.00599442,0.014540847,0.109395645,97.84,70.90352630615234
171,1.71e-06,0.004149926,0.01259401,0.130844388,97.63,70.27133178710938
172,1.72e-06,0.003679275,0.012116663,0.125526907,97.61,70.03897857666016
173,1.73e-06,0.005834268,0.014070424,0.136971908,97.37,68.9984359741211
174,1.74e-06,0.003395488,0.011659139,0.136233553,97.47,68.91461944580078
175,1.75e-06,0.005259625,0.013530998,0.129674485,97.75,68.7495346069336
176,1.76e-06,0.00364974,0.011834898,0.128532562,97.63,68.19573974609375
177,1.77e-06,0.007825421,0.015898365,0.141969027,97.42,67.53506469726562
178,1.78e-06,0.004567789,0.012646752,0.129610429,97.68,67.37020111083984
179,1.79e-06,0.008363177,0.01615014,0.132371163,97.47,65.95648956298828
180,1.8e-06,0.007296778,0.015187613,0.132304695,97.55,66.21025848388672
181,1.81e-06,0.005529809,0.013304934,0.127848228,97.63,65.54119873046875
182,1.82e-06,0.004667588,0.012145708,0.125899233,97.64,64.1003646850586
183,1.83e-06,0.005335672,0.012976003,0.125729525,97.79,64.61458587646484
184,1.84e-06,0.004959246,0.012164703,0.126671422,97.45,62.578025817871094
185,1.85e-06,0.003975161,0.011020515,0.136001759,97.43,61.71141815185547
186,1.86e-06,0.004604597,0.01163206,0.120366288,97.73,61.46711349487305
187,1.87e-06,0.005024007,0.011796018,0.124259,97.6,60.178035736083984
188,1.88e-06,0.00530582,0.012253118,0.130424715,97.52,60.78955841064453
189,1.89e-06,0.005189122,0.011962753,0.146960338,97.45,59.86594772338867
190,1.9e-06,0.007161604,0.014034261,0.133907356,97.58,60.143062591552734
191,1.91e-06,0.005000748,0.011849092,0.130042887,97.65,59.879215240478516
192,1.92e-06,0.004964273,0.011659904,0.127149272,97.7,59.05343246459961
193,1.93e-06,0.004407219,0.010997276,0.142191088,97.6,58.43404006958008
194,1.94e-06,0.004227312,0.010745667,0.133261647,97.48,57.965309143066406
195,1.95e-06,0.003070304,0.009421036,0.132880248,97.41,57.06825256347656
196,1.96e-06,0.005007526,0.010988605,0.136687069,97.5,55.241024017333984
197,1.97e-06,0.003430445,0.009325544,0.146955854,97.53,54.703163146972656
198,1.98e-06,0.003599672,0.009370384,0.138968927,97.46,53.98611831665039
199,1.99e-06,0.005533975,0.011218061,0.139326815,97.65,53.4445915222168
200,2e-06,0.007068799,0.01271139,0.140219351,97.55,53.11587142944336
201,2.01e-06,0.006386575,0.011905464,0.129154556,97.76,52.39958572387695
202,2.02e-06,0.004172823,0.00948189,0.130959171,97.76,51.26647186279297
203,2.03e-06,0.003594458,0.008745109,0.147115547,97.51,50.37128829956055
204,2.04e-06,0.005955729,0.011066631,0.148068705,97.46,50.053409576416016
205,2.05e-06,0.006236681,0.011331756,0.143763619,97.47,49.85380554199219
206,2.06e-06,0.005334625,0.010381787,0.154238616,97.3,49.49827575683594
207,2.07e-06,0.006457203,0.011396191,0.144116922,97.43,48.84653854370117
208,2.08e-06,0.005559271,0.010483634,0.141017211,97.69,48.65678024291992
209,2.09e-06,0.002824207,0.007793687,0.129977128,97.66,48.762088775634766
210,2.1e-06,0.006042797,0.01094016,0.134044523,97.8,48.29159164428711
211,2.11e-06,0.004565985,0.009362851,0.136960502,97.59,47.68014144897461
212,2.12e-06,0.004239134,0.009075617,0.145328739,97.53,47.763580322265625
213,2.13e-06,0.005381373,0.010128514,0.133499959,97.69,47.209163665771484
214,2.14e-06,0.003951039,0.008528997,0.140864123,97.65,46.2518424987793
215,2.15e-06,0.004871487,0.00946941,0.13521236,97.73,46.24466323852539
216,2.16e-06,0.003933198,0.008540638,0.142096085,97.52,46.18521499633789
217,2.17e-06,0.002431277,0.006827508,0.157931954,97.29,45.01014709472656
218,2.18e-06,0.003927584,0.008161664,0.135409663,97.63,44.070838928222656
219,2.19e-06,0.009083787,0.013302057,0.125236726,97.82,43.887939453125
220,2.2e-06,0.003837417,0.008160438,0.142364774,97.55,44.328426361083984
221,2.21e-06,0.006082354,0.01045333,0.150053861,97.43,44.47265625
222,2.22e-06,0.004986069,0.00948125,0.147844558,97.47,44.9984016418457
223,2.23e-06,0.004924388,0.009519039,0.135280572,97.61,45.39142608642578
224,2.24e-06,0.003654743,0.008193622,0.14516367,97.4,45.0142822265625
225,2.25e-06,0.004677767,0.009038711,0.135388816,97.7,44.02496337890625
226,2.26e-06,0.005022784,0.009318378,0.149224856,97.57,43.59708023071289
227,2.27e-06,0.003842891,0.008114832,0.133412676,97.69,43.38101577758789
228,2.28e-06,0.006955372,0.011368476,0.129269248,97.87,43.99513626098633
229,2.29e-06,0.004805175,0.009207398,0.132127064,97.67,43.844818115234375
230,2.3e-06,0.007584385,0.011978742,0.141875475,97.32,43.71029281616211
231,2.31e-06,0.004789761,0.009231818,0.124311538,97.89,43.851661682128906
232,2.32e-06,0.003479891,0.008068531,0.138473843,97.66,44.47315979003906
233,2.33e-06,0.004959635,0.009546075,0.131050403,97.68,44.366981506347656
234,2.34e-06,0.004630813,0.009178005,0.134865373,97.77,44.08224868774414
235,2.35e-06,0.00552913,0.01003742,0.136820985,97.64,43.79978942871094
236,2.36e-06,0.003480236,0.008186622,0.13672378,97.71,44.65681838989258
237,2.37e-06,0.006279044,0.011171304,0.145582929,97.58,45.4339599609375
238,2.38e-06,0.004436258,0.009173862,0.143978666,97.74,44.61602783203125
239,2.39e-06,0.006048569,0.010799487,0.151690905,97.5,44.585105895996094
240,2.4e-06,0.004259544,0.009124932,0.129484225,97.66,45.024940490722656
241,2.41e-06,0.004353788,0.008857389,0.156250363,97.07,43.2286262512207
242,2.42e-06,0.006272455,0.010964897,0.143245685,97.66,44.03437042236328
243,2.43e-06,0.003428495,0.007948716,0.140943027,97.58,43.12972640991211
244,2.44e-06,0.004331817,0.008732114,0.137721698,97.58,42.46646499633789
245,2.45e-06,0.005785603,0.010136481,0.141463408,97.45,42.141056060791016
246,2.46e-06,0.006085611,0.010822681,0.14248034,97.66,43.88209533691406
247,2.47e-06,0.008554468,0.013303881,0.138165126,97.66,43.85019302368164
248,2.48e-06,0.003112609,0.008133868,0.129132269,97.69,44.996681213378906
249,2.49e-06,0.004752507,0.009502799,0.127350085,97.71,43.677772521972656
250,2.5e-06,0.003670944,0.00825345,0.147009647,97.57,42.81357955932617
251,2.51e-06,0.006731357,0.011307719,0.14402484,97.58,42.699554443359375
252,2.52e-06,0.003842205,0.008517175,0.142681434,97.63,43.071414947509766
253,2.53e-06,0.005527031,0.010286157,0.131312878,97.66,43.37139129638672
254,2.54e-06,0.006585359,0.01134071,0.15070339,97.4,43.268760681152344
255,2.55e-06,0.003892098,0.008583015,0.145156069,97.54,42.8902702331543
256,2.56e-06,0.005906171,0.010543359,0.130622186,97.71,42.56056213378906
257,2.57e-06,0.008855786,0.013461862,0.133592212,97.54,42.33494567871094
258,2.58e-06,0.005779209,0.010622867,0.134850464,97.65,43.328826904296875
259,2.59e-06,0.004393097,0.009079081,0.146137708,97.55,42.535404205322266
260,2.6e-06,0.003246462,0.007887432,0.178104545,96.82,42.24912643432617
261,2.61e-06,0.005242715,0.01000503,0.153017302,97.57,42.715824127197266
262,2.62e-06,0.005337272,0.010086476,0.125931103,97.73,42.57550048828125
263,2.63e-06,0.004266442,0.008922906,0.126028224,97.74,42.07752990722656
264,2.64e-06,0.005100578,0.009701372,0.130957465,97.73,41.74595260620117
265,2.65e-06,0.004108313,0.008463647,0.139284693,97.74,40.54037857055664
266,2.66e-06,0.004405734,0.008537286,0.136244786,97.75,39.410850524902344
267,2.67e-06,0.005179944,0.009246295,0.141107941,97.4,39.02534866333008
268,2.68e-06,0.007397117,0.011900176,0.139067253,97.36,40.99080276489258
269,2.69e-06,0.003793188,0.008250509,0.125493688,97.79,40.70622634887695
270,2.7e-06,0.003079068,0.007340881,0.148443017,97.6,39.72970199584961
271,2.71e-06,0.004351079,0.008864109,0.142225828,97.43,40.80839157104492
272,2.72e-06,0.005985701,0.010456577,0.138445568,97.59,40.542625427246094
273,2.73e-06,0.003008191,0.007518834,0.15476419,97.28,40.64788055419922
274,2.74e-06,0.004909393,0.009800406,0.137132989,97.59,42.24974822998047
275,2.75e-06,0.004694227,0.009547045,0.142083345,97.51,42.00787353515625
276,2.76e-06,0.004664749,0.009365014,0.131762293,97.66,41.267356872558594
277,2.77e-06,0.004542843,0.009179831,0.144770055,97.52,40.914581298828125
278,2.78e-06,0.005220861,0.009730969,0.140547838,97.6,40.278297424316406
279,2.79e-06,0.004656032,0.009140809,0.135524648,97.75,40.092979431152344
280,2.8e-06,0.005757975,0.010302259,0.128690606,97.72,40.28595733642578
281,2.81e-06,0.005405575,0.009760761,0.147870589,97.4,39.368621826171875
282,2.82e-06,0.003195212,0.007783739,0.144856474,97.61,40.337791442871094
283,2.83e-06,0.004628555,0.009097548,0.14595984,97.6,39.73851013183594
284,2.84e-06,0.007148943,0.011613112,0.139590873,97.55,39.64707565307617
285,2.85e-06,0.003233837,0.007585537,0.13578906,97.72,39.075721740722656
286,2.86e-06,0.00440796,0.008730933,0.145458503,97.32,38.878387451171875
287,2.87e-06,0.010635311,0.015181181,0.132154829,97.59,39.79857635498047
288,2.88e-06,0.009398514,0.01407266,0.157574064,97.31,40.286067962646484
289,2.89e-06,0.006889832,0.01162751,0.12517913,97.76,40.488704681396484
290,2.9e-06,0.004597487,0.009315065,0.146103702,97.41,40.333003997802734
291,2.91e-06,0.003965394,0.008567365,0.142188068,97.57,39.767242431640625
292,2.92e-06,0.007332842,0.011955636,0.143299112,97.7,39.78879928588867
293,2.93e-06,0.005788186,0.010497658,0.145280512,97.7,40.09150314331055
294,2.94e-06,0.006084691,0.010845237,0.14206719,97.65,40.23970031738281
295,2.95e-06,0.005086792,0.009802316,0.141535121,97.54,39.98103332519531
296,2.96e-06,0.003310576,0.008031921,0.148576087,97.41,39.93806457519531
297,2.97e-06,0.005378727,0.009797556,0.131408912,97.72,38.572288513183594
298,2.98e-06,0.005220503,0.009468271,0.14868047,97.42,37.75480651855469
299,2.99e-06,0.00401385,0.008629131,0.142221075,97.55,39.28832244873047
300,3e-06,0.00735513,0.011749205,0.140705114,97.38,38.27129364013672
301,3.01e-06,0.00534223,0.009941414,0.135348804,97.56,39.089237213134766
302,3.02e-06,0.005213385,0.010081256,0.148567647,97.46,40.148197174072266
303,3.03e-06,0.00734324,0.012266785,0.138597657,97.66,40.310447692871094
304,3.04e-06,0.004063179,0.008782727,0.137186039,97.51,39.40155792236328
305,3.05e-06,0.005951257,0.010689179,0.152288156,97.43,39.41341018676758
306,3.06e-06,0.00449313,0.009501584,0.138860882,97.66,40.456764221191406
307,3.07e-06,0.005994113,0.010831751,0.139332664,97.62,39.696067810058594
308,3.08e-06,0.006831122,0.011517055,0.145523707,97.46,39.00521469116211
309,3.09e-06,0.008671896,0.013638803,0.138227738,97.58,40.09255599975586
310,3.1e-06,0.003223456,0.007882627,0.141325913,97.5,38.76801300048828
311,3.11e-06,0.004834989,0.009455917,0.154525496,97.48,38.546451568603516
312,3.12e-06,0.006919377,0.011654083,0.133281448,97.61,38.955535888671875
313,3.13e-06,0.007014949,0.011638765,0.132827902,97.77,38.43510818481445
314,3.14e-06,0.004568802,0.009173031,0.119977202,97.9,38.29248809814453
315,3.15e-06,0.006695165,0.011271908,0.132474355,97.67,38.117374420166016
316,3.16e-06,0.007660944,0.01220604,0.142001048,97.47,37.925209045410156
317,3.17e-06,0.006415184,0.011109096,0.126824276,97.76,38.480247497558594
318,3.18e-06,0.007791103,0.012820329,0.138151927,97.44,39.7682991027832
319,3.19e-06,0.006164287,0.011019631,0.142899624,97.61,39.01347351074219
320,3.2e-06,0.005915993,0.010554389,0.144811033,97.47,38.07228469848633
321,3.21e-06,0.004111546,0.008838102,0.140341221,97.58,38.37248229980469
322,3.22e-06,0.005346497,0.0097385,0.136260166,97.66,36.93204879760742
323,3.23e-06,0.004901122,0.009412769,0.166471741,97.38,37.37371826171875
324,3.24e-06,0.005548748,0.010018399,0.142845448,97.55,37.14191436767578
325,3.25e-06,0.007575199,0.012229755,0.13991234,97.5,37.84403610229492
326,3.26e-06,0.007047673,0.01173999,0.141541365,97.5,37.93891143798828
327,3.27e-06,0.004055173,0.008836112,0.150695907,97.28,38.23690414428711
328,3.28e-06,0.00451383,0.00943165,0.152637356,97.3,38.72125244140625
329,3.29e-06,0.005502993,0.010630173,0.16188508,96.95,39.476749420166016
330,3.3e-06,0.004350519,0.009449333,0.150129096,97.49,39.30769729614258
331,3.31e-06,0.005862362,0.010660112,0.139393472,97.63,38.071922302246094
332,3.32e-06,0.005649988,0.010462799,0.131835203,97.81,38.07416534423828
333,3.33e-06,0.006025537,0.011181883,0.126215495,97.56,39.350379943847656
334,3.34e-06,0.007324086,0.012451055,0.144646711,97.65,39.17934036254883
335,3.35e-06,0.009592421,0.014600373,0.139116082,97.7,38.66407775878906
336,3.36e-06,0.00548978,0.010274498,0.142909769,97.66,37.73623275756836
337,3.37e-06,0.006242172,0.011195626,0.140583757,97.69,38.33885192871094
338,3.38e-06,0.005112424,0.009800715,0.137671741,97.59,37.24336624145508
339,3.39e-06,0.003653921,0.008509864,0.136910139,97.63,37.847476959228516
340,3.4e-06,0.006711451,0.011320187,0.146522591,97.58,36.817256927490234
341,3.41e-06,0.003435595,0.008025594,0.1379093,97.59,36.68842697143555
342,3.42e-06,0.002100073,0.006618744,0.144456778,97.47,36.34899139404297
343,3.43e-06,0.005239794,0.009690927,0.13122085,97.86,36.02368927001953
344,3.44e-06,0.006860548,0.01160971,0.144547033,97.5,37.15602493286133
345,3.45e-06,0.004654725,0.009323072,0.156157188,97.09,36.78510665893555
346,3.46e-06,0.009233097,0.014190177,0.149827083,97.43,37.85078430175781
347,3.47e-06,0.00507196,0.009881878,0.156872307,97.18,37.23094940185547
348,3.48e-06,0.004038366,0.009089237,0.135765004,97.53,38.09723663330078
349,3.49e-06,0.007117713,0.011782682,0.139256644,97.58,36.56045913696289
350,3.5e-06,0.007802817,0.012468194,0.143959904,97.63,36.50979232788086
351,3.51e-06,0.005613504,0.010340899,0.129255224,97.75,36.69926834106445
352,3.52e-06,0.00828364,0.013092454,0.137610461,97.71,36.96133804321289
353,3.53e-06,0.00418978,0.008955011,0.135313521,97.65,36.741310119628906
354,3.54e-06,0.005025109,0.009771585,0.149984118,97.61,36.61710739135742
355,3.55e-06,0.004184244,0.008920894,0.139365608,97.66,36.527626037597656
356,3.56e-06,0.007339809,0.012467103,0.149843819,97.65,37.95064163208008
357,3.57e-06,0.004250003,0.009306484,0.138572993,97.48,37.63484191894531
