,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0-r1
56,5.6e-07,0.004586173,0.014541727,0.12399936,97.47,133.3333282470703
57,5.7e-07,0.004042353,0.014018998,0.128886264,97.54,132.29847717285156
58,5.8e-07,0.004459937,0.014577926,0.119760133,97.69,132.07879638671875
59,5.9e-07,0.002429871,0.01241524,0.136536183,97.49,130.0936279296875
60,6e-07,0.005423896,0.015419025,0.125586138,97.44,129.0679931640625
61,6.1e-07,0.006404875,0.016473255,0.127094913,97.6,128.47389221191406
62,6.2e-07,0.003622306,0.013760385,0.130155503,97.55,127.8739242553711
63,6.3e-07,0.007442624,0.017598491,0.140507613,97.44,126.96623229980469
64,6.4e-07,0.004578497,0.014887845,0.119163973,97.74,126.918701171875
65,6.5e-07,0.003079101,0.013430401,0.126074376,97.76,126.19459533691406
66,6.6e-07,0.002312767,0.012687442,0.123320709,97.78,125.37625122070312
67,6.7e-07,0.006021083,0.016250635,0.124659212,97.62,123.56370544433594
68,6.8e-07,0.005985648,0.016250944,0.122581108,97.58,122.86587524414062
69,6.9e-07,0.003602694,0.01403329,0.125620712,97.75,122.95043182373047
70,7e-07,0.003320191,0.01383255,0.125803772,97.66,122.54655456542969
71,7.1e-07,0.00449457,0.014961858,0.133975647,97.57,121.41935729980469
72,7.2e-07,0.004401992,0.014859013,0.116659565,97.67,120.51406860351562
73,7.3e-07,0.003479705,0.01419993,0.143556556,97.28,121.18267059326172
74,7.4e-07,0.004603515,0.015243214,0.121808493,97.64,119.9081802368164
75,7.5e-07,0.001443382,0.011969349,0.143332661,97.31,118.46781158447266
76,7.6e-07,0.005346877,0.016026305,0.126302984,97.66,118.5406265258789
77,7.7e-07,0.006238263,0.017083557,0.115316866,97.67,118.67938995361328
78,7.8e-07,0.004962385,0.015819264,0.120003576,97.86,117.9791259765625
79,7.9e-07,0.003643544,0.014543609,0.128861211,97.49,117.46298217773438
80,8e-07,0.003578797,0.014485734,0.125186048,97.52,116.76332092285156
81,8.1e-07,0.005245346,0.016122783,0.13044558,97.65,115.8832778930664
82,8.2e-07,0.002373321,0.013249872,0.120693269,97.72,115.1697998046875
83,8.3e-07,0.003691416,0.014391447,0.131156979,97.54,113.54120635986328
84,8.4e-07,0.00312045,0.013884429,0.124245445,97.8,113.20008850097656
85,8.5e-07,0.006647918,0.017560271,0.133123589,97.34,113.30516052246094
86,8.6e-07,0.003708843,0.014649424,0.11640872,97.75,112.79010009765625
87,8.7e-07,0.004024241,0.014950854,0.126093621,97.66,112.06839752197266
88,8.8e-07,0.004931729,0.01593647,0.134337402,97.67,111.8274917602539
89,8.9e-07,0.00360741,0.014599879,0.120143679,97.55,111.13545989990234
90,9e-07,0.002916186,0.013915505,0.108278722,97.81,110.55074310302734
91,9.1e-07,0.00246379,0.013385782,0.111021761,97.78,109.55450439453125
92,9.2e-07,0.002462551,0.013291501,0.136805943,97.57,108.49238586425781
93,9.3e-07,0.003422992,0.014351618,0.123811086,97.63,108.40300750732422
94,9.4e-07,0.002627486,0.013475814,0.120520141,97.79,107.4280014038086
95,9.5e-07,0.002147957,0.0117882,0.113772135,97.87,100.73542022705078
96,9.6e-07,0.004114363,0.014060837,0.104585706,97.77,101.78855895996094
97,9.7e-07,0.005059173,0.015336832,0.111493559,97.82,102.9345703125
98,9.8e-07,0.004523711,0.015050435,0.115030493,97.73,103.64147186279297
99,9.9e-07,0.001772605,0.012207103,0.122398147,97.5,102.66400146484375
100,1e-06,0.005710019,0.016392902,0.120114369,97.72,103.3580322265625
101,1.01e-06,0.003108877,0.014000653,0.113511854,97.76,103.84573364257812
102,1.02e-06,0.003476411,0.014401846,0.107878988,97.98,103.49497985839844
103,1.03e-06,0.005280301,0.01606312,0.105858704,97.91,102.31694793701172
104,1.04e-06,0.002926315,0.012852614,0.123191127,97.56,97.69605255126953
105,1.05e-06,0.004688447,0.014928603,0.116958519,97.65,98.75489807128906
106,1.06e-06,0.002928392,0.013316995,0.114085795,97.9,98.99781799316406
107,1.07e-06,0.004338468,0.014724698,0.121693548,97.68,98.52287292480469
108,1.08e-06,0.00428669,0.015046291,0.115792204,97.74,99.81278991699219
109,1.09e-06,0.0053927,0.016251143,0.135531785,97.28,99.80918884277344
110,1.1e-06,0.006639744,0.01759468,0.119092944,97.54,99.7949447631836
111,1.11e-06,0.005994309,0.017097976,0.121278287,97.69,100.01651000976562
112,1.12e-06,0.002172715,0.013184118,0.115631234,97.78,99.15447235107422
113,1.13e-06,0.003593673,0.014317103,0.129452065,97.63,97.4154052734375
114,1.14e-06,0.003564045,0.014228845,0.117712277,97.66,96.7217025756836
115,1.15e-06,0.005654055,0.016596041,0.118964953,97.69,97.5436782836914
116,1.16e-06,0.006917655,0.017928796,0.118117026,97.79,97.42876434326172
117,1.17e-06,0.004272264,0.015390383,0.11700445,97.79,97.48162078857422
118,1.18e-06,0.004768738,0.015838024,0.118994539,97.65,96.85427856445312
119,1.19e-06,0.003501385,0.014319957,0.110823744,97.88,95.34797668457031
120,1.2e-06,0.003014013,0.013937989,0.114684082,97.83,95.4112777709961
121,1.21e-06,0.004119805,0.01491895,0.108496475,97.73,94.47175598144531
122,1.22e-06,0.005136377,0.015914672,0.141602191,97.32,93.99291229248047
123,1.23e-06,0.00538815,0.016323353,0.109775765,97.67,94.28897094726562
124,1.24e-06,0.002608696,0.013461476,0.125532083,97.74,93.55342102050781
125,1.25e-06,0.003968874,0.014436833,0.124698047,97.49,91.51156616210938
126,1.26e-06,0.005591112,0.016263053,0.119852318,97.54,92.03148651123047
127,1.27e-06,0.00356075,0.014366243,0.114033495,97.77,92.240234375
128,1.28e-06,0.004628457,0.015337523,0.128447899,97.56,91.46833801269531
129,1.29e-06,0.004722445,0.015479226,0.113311011,97.87,91.31587982177734
130,1.3e-06,0.003977272,0.014546451,0.113351384,97.82,90.16727447509766
131,1.31e-06,0.004954541,0.015545819,0.118967746,97.71,89.91631317138672
132,1.32e-06,0.002766916,0.013271222,0.113189985,97.78,89.20654296875
133,1.33e-06,0.005302895,0.015940725,0.115409676,97.72,89.43359375
134,1.34e-06,0.005164402,0.015791146,0.115929619,97.75,89.05282592773438
135,1.35e-06,0.006842296,0.01731539,0.117127375,97.61,88.07864379882812
136,1.36e-06,0.004420502,0.014988394,0.114186388,97.79,88.1504898071289
137,1.37e-06,0.005786787,0.016332753,0.114819666,97.83,87.73702239990234
138,1.38e-06,0.003990256,0.014383609,0.123654587,97.56,86.78372192382812
139,1.39e-06,0.003321435,0.01376944,0.119054858,97.59,86.69804382324219
140,1.4e-06,0.004050138,0.014432405,0.117251454,97.49,86.11565399169922
141,1.41e-06,0.004374795,0.01469797,0.108470741,97.81,85.565185546875
142,1.42e-06,0.003525905,0.013729326,0.123020893,97.57,84.76737213134766
143,1.43e-06,0.006498407,0.016845791,0.1201301,97.65,85.06428527832031
144,1.44e-06,0.003208451,0.013379256,0.128533193,97.57,84.04200744628906
145,1.45e-06,0.005640816,0.015771204,0.114389899,97.67,83.58512878417969
146,1.46e-06,0.003280109,0.013354972,0.114749436,97.78,83.06979370117188
147,1.47e-06,0.003188262,0.013040909,0.116297857,97.75,81.86868286132812
148,1.48e-06,0.005309803,0.015127462,0.124910606,97.6,81.4466323852539
149,1.49e-06,0.003338321,0.013300589,0.128123871,97.63,81.76849365234375
150,1.5e-06,0.002829123,0.012714939,0.130270409,97.43,81.18216705322266
151,1.51e-06,0.004581485,0.014456097,0.1124407,97.72,80.8670425415039
152,1.52e-06,0.00327206,0.013196079,0.121119031,97.84,80.8019790649414
153,1.53e-06,0.002750551,0.012159764,0.129047897,97.56,78.42074584960938
154,1.54e-06,0.004785056,0.014213254,0.12032818,97.6,78.2445297241211
155,1.55e-06,0.002974652,0.012332758,0.128041929,97.59,77.7012710571289
156,1.56e-06,0.003743794,0.012949155,0.12697476,97.52,76.81713104248047
157,1.57e-06,0.007432205,0.016849534,0.120138813,97.6,77.44868469238281
158,1.58e-06,0.005252135,0.014594295,0.118663027,97.76,76.89447021484375
159,1.59e-06,0.004363355,0.013576403,0.121299833,97.64,76.12075805664062
160,1.6e-06,0.005709172,0.014848048,0.120302822,97.58,75.57643127441406
161,1.61e-06,0.003664772,0.012687151,0.110406907,97.75,74.859619140625
162,1.62e-06,0.003474903,0.012408455,0.125389237,97.44,74.25993347167969
163,1.63e-06,0.007458714,0.016298531,0.140098455,97.39,73.64237976074219
164,1.64e-06,0.003218501,0.012096067,0.114554002,97.77,73.57411193847656
165,1.65e-06,0.004012708,0.012633477,0.115427194,97.72,72.28214263916016
166,1.66e-06,0.004669701,0.013280686,0.119528771,97.78,72.023193359375
167,1.67e-06,0.004809456,0.013346897,0.118649878,97.59,71.49993133544922
168,1.68e-06,0.004020259,0.012391028,0.128060739,97.6,70.58753967285156
169,1.69e-06,0.002303472,0.010733895,0.11849226,97.85,70.62871551513672
170,1.7e-06,0.003262134,0.011564646,0.11832941,97.73,69.88440704345703
171,1.71e-06,0.004734218,0.012756057,0.133652509,97.59,68.4918441772461
172,1.72e-06,0.006761291,0.014985475,0.132578854,97.55,69.14839935302734
173,1.73e-06,0.004301799,0.012354428,0.121416087,97.7,68.22534942626953
174,1.74e-06,0.005304175,0.013178115,0.13479066,97.59,67.2699966430664
175,1.75e-06,0.003513311,0.011250446,0.117314683,97.96,66.49225616455078
176,1.76e-06,0.00386296,0.011602783,0.129538311,97.56,66.3145980834961
177,1.77e-06,0.004543161,0.012001267,0.127641463,97.56,64.91239929199219
178,1.78e-06,0.003443326,0.010696863,0.133569051,97.75,63.83589172363281
179,1.79e-06,0.00337922,0.010512189,0.140224575,97.37,63.12605667114258
180,1.8e-06,0.004732498,0.011924984,0.141249819,97.19,63.212547302246094
181,1.81e-06,0.003782442,0.010711475,0.138060528,97.36,61.87240982055664
182,1.82e-06,0.003420211,0.010303765,0.134871759,97.47,61.49937438964844
183,1.83e-06,0.003822489,0.01050969,0.124577272,97.5,60.45005416870117
184,1.84e-06,0.004341136,0.01073734,0.147209147,97.4,58.959293365478516
185,1.85e-06,0.003583669,0.009825096,0.140792977,97.74,58.08393859863281
186,1.86e-06,0.003628083,0.009843367,0.146658314,97.42,57.806148529052734
187,1.87e-06,0.005263807,0.011522767,0.131019025,97.54,57.85358810424805
188,1.88e-06,0.00551685,0.011563226,0.130822401,97.71,56.71117401123047
189,1.89e-06,0.004477081,0.010305045,0.13144916,97.65,55.52998352050781
190,1.9e-06,0.004456001,0.010034833,0.151697545,97.0,54.18696975708008
191,1.91e-06,0.00724128,0.012892562,0.140846145,97.48,54.39472579956055
192,1.92e-06,0.00632565,0.012102976,0.135693731,97.48,54.854576110839844
193,1.93e-06,0.003498529,0.009116354,0.154829841,97.41,53.95174026489258
194,1.94e-06,0.002707369,0.008217289,0.143212981,97.66,53.2932014465332
195,1.95e-06,0.004974703,0.010242955,0.126097524,97.79,51.97757339477539
196,1.96e-06,0.004078779,0.009261571,0.148898831,97.5,51.42258071899414
197,1.97e-06,0.006615494,0.011801558,0.149289053,97.33,51.30809020996094
198,1.98e-06,0.005326895,0.010643195,0.143820237,97.42,51.816986083984375
199,1.99e-06,0.003807024,0.009276371,0.140366399,97.55,52.42533493041992
200,2e-06,0.006554006,0.011826976,0.122286176,97.8,51.34671401977539
201,2.01e-06,0.003063516,0.008372291,0.129525926,97.68,51.39242935180664
202,2.02e-06,0.002904922,0.007871604,0.130830229,97.65,49.585819244384766
203,2.03e-06,0.00454437,0.009470511,0.134178343,97.56,49.26124572753906
204,2.04e-06,0.00636489,0.011323476,0.135255696,97.78,49.30192184448242
205,2.05e-06,0.005412174,0.01047299,0.126874127,97.69,49.68592071533203
206,2.06e-06,0.005656332,0.010657799,0.141761258,97.69,49.27368927001953
207,2.07e-06,0.003832448,0.008660764,0.120510735,97.8,48.29616928100586
208,2.08e-06,0.004847769,0.009477016,0.142204987,97.63,47.176265716552734
