,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r4
287,0.0574,1.709469406,1.90043296,1.697631072,38.63,1.823976755142212
288,0.0576,1.712932601,1.896336344,1.729560991,38.35,1.78440260887146
289,0.0578,1.712289083,1.910711872,1.716014221,35.96,1.8528140783309937
290,0.058,1.71345462,1.907692954,1.704110466,38.79,1.8300100564956665
291,0.0582,1.713773437,1.90951277,1.700632147,42.13,1.8339080810546875
292,0.0584,1.716581738,1.895904474,1.735469597,34.08,1.7523113489151
293,0.0586,1.718912222,1.915843968,1.69453474,38.71,1.8331965208053589
294,0.0588,1.71978661,1.918596156,1.721245066,39.07,1.8387807607650757
295,0.059,1.722581944,1.910013483,1.726653528,40.86,1.7823596000671387
296,0.0592,1.721722366,1.910300418,1.711445135,40.95,1.7847801446914673
297,0.0594,1.721506225,1.914909398,1.716191344,36.01,1.8044239282608032
298,0.0596,1.725261685,1.92192429,1.709605516,34.97,1.8165098428726196
299,0.0598,1.724768261,1.907915684,1.71849834,41.31,1.7500474452972412
300,0.06,1.727524113,1.913924836,1.70868604,39.73,1.7625772953033447
301,0.0602,1.727150901,1.91658512,1.728199832,37.13,1.7739074230194092
302,0.0604,1.729406162,1.913560911,1.723211128,41.33,1.7461155652999878
303,0.0606,1.730879577,1.898444955,1.744781307,42.63,1.662860631942749
304,0.0608,1.731695079,1.918453459,1.716677209,39.39,1.7526220083236694
305,0.061,1.736805636,1.9333992,1.709781585,39.45,1.7952284812927246
306,0.0612,1.735853345,1.932749183,1.70840141,39.96,1.7936699390411377
307,0.0614,1.738938771,1.927140271,1.720740631,40.41,1.7507630586624146
308,0.0616,1.739312717,1.926447943,1.727067745,39.65,1.742959976196289
309,0.0618,1.741780959,1.928407115,1.72599205,34.93,1.7377688884735107
310,0.062,1.73772493,1.920505273,1.71617435,38.63,1.7169946432113647
311,0.0622,1.740872008,1.920292996,1.727755856,37.69,1.6984055042266846
312,0.0624,1.742689732,1.92409274,1.724721726,38.43,1.705021858215332
313,0.0626,1.744107145,1.925871997,1.730464599,39.91,1.7039928436279297
314,0.0628,1.7477184,1.93902382,1.721792272,36.19,1.745355248451233
315,0.063,1.745190492,1.92498706,1.731342131,36.28,1.6893528699874878
316,0.0632,1.746731186,1.941107638,1.721461874,36.6,1.7537323236465454
