,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
38,0.0076,0.434833638,1.404534425,0.421805009,90.31,11.295673370361328
39,0.0078,0.440522844,1.431880159,0.424896541,89.31,11.273733139038086
40,0.008,0.446979766,1.457501128,0.417028406,90.31,11.23900032043457
41,0.0082,0.450116979,1.470722191,0.436255214,89.56,11.156346321105957
42,0.0084,0.458141461,1.484075223,0.461530838,89.03,11.051467895507812
43,0.0086,0.4629847,1.498321241,0.435958948,89.78,10.97214412689209
44,0.0088,0.475639791,1.516986171,0.466873203,88.35,10.878174781799316
45,0.009,0.481134025,1.525856925,0.466779586,89.11,10.77405834197998
46,0.0092,0.487325721,1.547109961,0.473136521,88.64,10.732843399047852
47,0.0094,0.491906869,1.558270144,0.475358262,89.05,10.650956153869629
48,0.0096,0.499046067,1.571319822,0.487593756,88.18,10.568593978881836
49,0.0098,0.502552393,1.591246844,0.484438106,89.27,10.539982795715332
50,0.01,0.509931206,1.607919564,0.494766168,88.25,10.478496551513672
51,0.0102,0.513135533,1.610145798,0.50205394,87.97,10.370635032653809
52,0.0104,0.516979874,1.637787522,0.509594024,88.54,10.381232261657715
53,0.0106,0.5238152,1.663401005,0.490705611,88.46,10.368599891662598
54,0.0108,0.52679759,1.662529008,0.532951343,87.16,10.254767417907715
55,0.011,0.531809051,1.681448364,0.525889775,88.15,10.22313404083252
56,0.0112,0.535595496,1.70015957,0.517904861,88.21,10.197003364562988
57,0.0114,0.538538802,1.738009156,0.516569926,87.77,10.257515907287598
58,0.0116,0.547239009,1.728849443,0.531567999,87.94,10.092710494995117
59,0.0118,0.550788903,1.757071704,0.530291442,87.09,10.110749244689941
60,0.012,0.561390653,1.755203153,0.547791547,88.1,9.97418212890625
61,0.0122,0.571486779,1.772958457,0.553581196,85.87,9.923774719238281
62,0.0124,0.578921555,1.774964902,0.576439164,86.13,9.821147918701172
63,0.0126,0.584420175,1.77388067,0.576396953,85.94,9.716047286987305
64,0.0128,0.588499449,1.789692515,0.572426345,86.92,9.687270164489746
65,0.013,0.590831789,1.81715256,0.555701446,87.24,9.712484359741211
66,0.0132,0.595447755,1.812939793,0.580207313,86.4,9.603863716125488
67,0.0134,0.598840686,1.831933995,0.579656239,87.14,9.592789649963379
68,0.0136,0.604694256,1.834716991,0.591703723,86.21,9.510140419006348
69,0.0138,0.608367535,1.863575093,0.575048958,87.4,9.537132263183594
70,0.014,0.611117166,1.878582224,0.588575209,85.99,9.514891624450684
71,0.0142,0.615551174,1.888682491,0.600572412,87.29,9.468738555908203
72,0.0144,0.621149435,1.89474963,0.601106384,86.27,9.404487609863281
73,0.0146,0.622611555,1.918553479,0.614825489,86.09,9.42142391204834
74,0.0148,0.626846849,1.931149241,0.594293443,87.11,9.387679100036621
75,0.015,0.631340878,1.94711263,0.619863958,85.01,9.365789413452148
76,0.0152,0.636007633,1.95825618,0.616370792,86.68,9.3268461227417
77,0.0154,0.638198787,1.969701219,0.618334263,85.89,9.29845142364502
78,0.0156,0.642908248,1.973619717,0.640263579,85.13,9.2359037399292
79,0.0158,0.647185506,2.002087701,0.620765078,85.99,9.26030445098877
80,0.016,0.651998095,2.022929247,0.615709129,86.04,9.256507873535156
81,0.0162,0.654288348,2.008847729,0.647171643,84.56,9.144107818603516
82,0.0164,0.658105568,2.031424767,0.647037779,85.05,9.150895118713379
83,0.0166,0.664221412,2.046898751,0.630078177,86.89,9.126548767089844
84,0.0168,0.666429738,2.063448201,0.67568127,84.57,9.118988990783691
85,0.017,0.670018238,2.070830715,0.660092007,84.68,9.077482223510742
86,0.0172,0.674463126,2.082247406,0.653114667,86.05,9.046982765197754
87,0.0174,0.680715906,2.086336605,0.646646367,86.43,8.98791790008545
88,0.0176,0.683626475,2.101162181,0.673901223,83.55,8.974513053894043
89,0.0178,0.687032866,2.096309895,0.695997655,83.96,8.897912979125977
90,0.018,0.68986809,2.127025515,0.693820517,84.59,8.935433387756348
91,0.0182,0.694751781,2.13432968,0.684516573,86.25,8.893680572509766
92,0.0184,0.698474228,2.153889914,0.705787536,83.27,8.893741607666016
93,0.0186,0.704221014,2.161247882,0.698417892,82.83,8.850689888000488
94,0.0188,0.708705038,2.175000763,0.692874743,85.58,8.831430435180664
95,0.019,0.710778325,2.176416135,0.688639631,85.34,8.782867431640625
96,0.0192,0.714164328,2.191762912,0.706971847,84.73,8.77258586883545
97,0.0194,0.720010431,2.203163461,0.700599087,85.01,8.743636131286621
98,0.0196,0.726196684,2.226401936,0.712959832,85.73,8.748767852783203
99,0.0198,0.728455595,2.23579963,0.712114645,84.15,8.725159645080566
100,0.02,0.731225011,2.219622228,0.725099338,84.26,8.626694679260254
101,0.0202,0.737000133,2.216878684,0.723874638,85.9,8.559277534484863
102,0.0204,0.739873177,2.263465026,0.736503513,83.24,8.64208984375
103,0.0206,0.743792132,2.267784601,0.720687185,85.65,8.601165771484375
104,0.0208,0.749005359,2.293883179,0.724717635,84.46,8.618172645568848
105,0.021,0.753164843,2.28039622,0.734261125,85.25,8.527910232543945
106,0.0212,0.75739873,2.308194128,0.726834009,85.28,8.552818298339844
107,0.0214,0.764061126,2.310463703,0.736621103,85.05,8.500687599182129
108,0.0216,0.767031319,2.33464598,0.761142954,82.92,8.519079208374023
109,0.0218,0.773108903,2.333738723,0.779221159,82.97,8.461002349853516
110,0.022,0.776407509,2.344389565,0.758402345,84.33,8.44226360321045
111,0.0222,0.780044308,2.345800119,0.751306669,85.09,8.398183822631836
112,0.0224,0.787207052,2.378905881,0.749315303,83.97,8.429582595825195
113,0.0226,0.788337834,2.35491172,0.773341005,83.42,8.325706481933594
114,0.0228,0.794574458,2.384040367,0.756291051,85.3,8.349451065063477
115,0.023,0.800026688,2.385494958,0.781466277,83.11,8.302614212036133
116,0.0232,0.802782402,2.392914671,0.782491964,82.13,8.27889347076416
117,0.0234,0.808779826,2.402328895,0.787338905,83.03,8.252288818359375
118,0.0236,0.812093203,2.402706231,0.802050165,84.44,8.209680557250977
119,0.0238,0.818564083,2.425604101,0.801729907,83.31,8.217214584350586
120,0.024,0.825573466,2.400783855,0.813515934,84.17,8.101469039916992
121,0.0242,0.831743385,2.451039142,0.799247042,84.74,8.180032730102539
122,0.0244,0.837875615,2.424639045,0.812013621,83.93,8.064196586608887
123,0.0246,0.841475182,2.443140282,0.827618963,82.07,8.0689697265625
124,0.0248,0.879290742,2.397500227,0.853766775,80.86,7.824195384979248
125,0.025,0.890126932,2.400804746,0.872273687,79.8,7.773483753204346
126,0.0252,0.8950543,2.403428358,0.869590668,79.89,7.736682891845703
127,0.0254,0.897339554,2.403692957,0.889894096,79.2,7.700987815856934
128,0.0256,0.8987915,2.43765273,0.886966454,77.61,7.753181457519531
129,0.0258,0.902589221,2.428399926,0.885263234,77.23,7.690253734588623
130,0.026,0.909075414,2.44261987,0.889922152,77.45,7.6800007820129395
131,0.0262,0.912169091,2.450890781,0.88481714,79.31,7.663537979125977
132,0.0264,0.915511708,2.450419173,0.89164209,77.85,7.624978542327881
133,0.0266,0.920405782,2.470982414,0.905964939,77.62,7.63493537902832
134,0.0268,0.920516182,2.454746663,0.901596279,78.47,7.56620454788208
135,0.027,0.925390746,2.486552162,0.918087892,77.56,7.603996753692627
136,0.0272,0.928813607,2.490750344,0.919811039,78.28,7.5778608322143555
137,0.0274,0.933351034,2.504948574,0.893515209,78.97,7.573477268218994
138,0.0276,0.936270835,2.506174342,0.907093798,77.86,7.541922092437744
139,0.0278,0.939643387,2.529189387,0.917700892,77.12,7.561605930328369
140,0.028,0.942854232,2.493229583,0.930413817,80.34,7.4411420822143555
141,0.0282,0.948931954,2.526720899,0.928854221,78.87,7.479968070983887
142,0.0284,0.949331472,2.520621187,0.921688309,80.13,7.438216686248779
143,0.0286,0.954575945,2.557973046,0.924360956,78.36,7.487509250640869
144,0.0288,0.956750769,2.544492602,0.949556518,76.55,7.424946308135986
145,0.029,0.962705593,2.587530422,0.979381246,72.61,7.485220432281494
146,0.0292,0.967823337,2.562146968,0.955961047,76.86,7.3891921043396
147,0.0294,0.968828098,2.569811544,0.96484655,76.32,7.379376411437988
148,0.0296,0.971623423,2.57509376,0.944216161,78.52,7.360103130340576
149,0.0298,0.975650788,2.586846632,0.954089258,76.16,7.353029727935791
150,0.03,0.97996594,2.579119382,0.962597277,75.32,7.301031589508057
151,0.0302,0.983999075,2.580630994,0.973759527,79.14,7.271075248718262
152,0.0304,0.988192787,2.60872162,0.982950599,77.74,7.301152229309082
153,0.0306,0.993253508,2.620133236,0.973734475,77.56,7.291513919830322
154,0.0308,0.996246472,2.609362516,0.979522471,77.54,7.236982345581055
155,0.031,1.000087865,2.640783063,0.961963472,76.22,7.27499532699585
156,0.0312,1.002927216,2.643441721,1.002997057,74.9,7.251249313354492
157,0.0314,1.008360786,2.654472343,0.974874498,77.36,7.240440368652344
158,0.0316,1.013334685,2.649216553,0.985373544,76.85,7.195030212402344
159,0.0318,1.014764327,2.671702342,0.985206939,75.3,7.218380451202393
160,0.032,1.020811409,2.669584358,0.982968379,77.14,7.178030014038086
161,0.0322,1.022492293,2.676826253,1.029549216,76.09,7.167760848999023
162,0.0324,1.029568819,2.665391603,1.005023478,75.61,7.105508804321289
163,0.0326,1.028908951,2.695923576,1.023850013,74.36,7.15090274810791
164,0.0328,1.036956695,2.694224166,1.004764489,77.76,7.108193397521973
165,0.033,1.040212906,2.683715351,1.014785997,78.11,7.057132244110107
166,0.0332,1.043230555,2.697292286,1.020327354,76.9,7.058404445648193
167,0.0334,1.047829225,2.688663216,1.052914714,76.21,7.0090460777282715
168,0.0336,1.054030368,2.695340713,1.026141778,76.97,6.989171028137207
169,0.0338,1.055459299,2.704663318,1.03065032,76.17,6.985199451446533
170,0.034,1.05896443,2.698897383,1.050273242,74.61,6.945019245147705
171,0.0342,1.065097853,2.711533973,1.07132719,75.52,6.938401222229004
172,0.0344,1.066671295,2.725251291,1.070277921,72.32,6.94366455078125
173,0.0346,1.071701251,2.72987402,1.0545582,75.93,6.922719955444336
174,0.0348,1.074447144,2.741976925,1.049763318,75.73,6.922239780426025
175,0.035,1.082669926,2.76108778,1.071414767,72.77,6.924938201904297
176,0.0352,1.0841723,2.740362217,1.069150848,73.87,6.859364986419678
177,0.0354,1.089960563,2.742273901,1.096031594,77.2,6.831951141357422
178,0.0356,1.095578054,2.744599105,1.07941201,75.58,6.805942058563232
179,0.0358,1.098543973,2.7207805,1.093446323,76.52,6.731556415557861
180,0.036,1.104991605,2.768227888,1.076773336,75.94,6.797132968902588
181,0.0362,1.110045006,2.769300558,1.090197887,75.16,6.770205020904541
182,0.0364,1.11518737,2.747325607,1.123551436,71.49,6.6961846351623535
183,0.0366,1.119068441,2.77575597,1.087660761,75.12,6.727896213531494
184,0.0368,1.127680625,2.750288792,1.108399149,76.23,6.640218257904053
185,0.037,1.13910977,2.797809817,1.111915482,73.29,6.695504188537598
186,0.0372,1.212108494,2.66156109,1.19308573,66.78,6.242088794708252
187,0.0374,1.216619979,2.668083784,1.201440991,67.0,6.229700565338135
188,0.0376,1.220391169,2.666821333,1.20455614,66.88,6.202342510223389
189,0.0378,1.223491651,2.704273313,1.185924621,65.44,6.258918762207031
190,0.038,1.223776369,2.68556756,1.206892159,67.41,6.202261447906494
191,0.0382,1.227821965,2.702356333,1.197989241,65.19,6.212916374206543
192,0.0384,1.232880835,2.689209594,1.216950683,63.55,6.158333778381348
193,0.0386,1.234085774,2.720695839,1.205184099,64.85,6.205890655517578
194,0.0388,1.238505702,2.711357367,1.228383303,65.27,6.161176681518555
195,0.039,1.239548866,2.712080642,1.224103309,61.18,6.144683361053467
196,0.0392,1.240786081,2.714086044,1.223330912,66.85,6.130590915679932
197,0.0394,1.246767138,2.74455646,1.229932566,63.23,6.1656270027160645
198,0.0396,1.249583292,2.71175329,1.226258182,64.15,6.0764689445495605
199,0.0398,1.252067091,2.74387568,1.219756703,65.31,6.122290134429932
200,0.04,1.25568017,2.727679834,1.251168733,65.4,6.066293716430664
201,0.0402,1.258133655,2.725133701,1.247078137,64.85,6.04090690612793
202,0.0404,1.262112627,2.726381765,1.240430607,62.97,6.020323753356934
203,0.0406,1.265719401,2.741146639,1.246129967,65.23,6.028321266174316
204,0.0408,1.266551429,2.721779496,1.274309849,64.18,5.972214698791504
205,0.041,1.27053803,2.723370114,1.268844482,65.48,5.952719211578369
206,0.0412,1.272847542,2.735333125,1.265745147,64.65,5.957949161529541
207,0.0414,1.279075728,2.735033582,1.277750909,67.11,5.930266857147217
208,0.0416,1.277426548,2.78590532,1.254690264,62.97,6.021752834320068
209,0.0418,1.282589958,2.759104671,1.273067992,64.53,5.943334579467773
210,0.042,1.284964647,2.808673967,1.247805434,62.0,6.023190498352051
211,0.0422,1.288433179,2.779357646,1.282119996,62.18,5.943904399871826
212,0.0424,1.292631131,2.803751901,1.27687691,63.47,5.9698944091796875
213,0.0426,1.294201763,2.79810946,1.269104934,61.51,5.941620349884033
214,0.0428,1.299894673,2.779608867,1.28960583,62.41,5.879856109619141
215,0.043,1.300985807,2.787884714,1.277901002,62.67,5.880390644073486
216,0.0432,1.303364549,2.839959367,1.264891438,61.76,5.963997840881348
217,0.0434,1.308353849,2.78648589,1.289900137,65.0,5.83595609664917
218,0.0436,1.309339742,2.772279543,1.316335217,63.55,5.792546272277832
219,0.0438,1.316863515,2.841168978,1.27708237,63.25,5.899272918701172
220,0.044,1.318268234,2.804060134,1.306530765,64.17,5.8110246658325195
221,0.0442,1.320275916,2.829182451,1.296524423,63.79,5.842782020568848
222,0.0444,1.324419553,2.815784903,1.33152614,59.25,5.795631408691406
223,0.0446,1.327931707,2.836955143,1.29356361,63.89,5.8167572021484375
224,0.0448,1.330507849,2.828612439,1.311171382,61.67,5.782715797424316
225,0.045,1.332889637,2.811589493,1.371677659,58.88,5.732358455657959
226,0.0452,1.339396336,2.852208148,1.312080677,61.76,5.785262107849121
227,0.0454,1.339315734,2.81791925,1.344011566,61.02,5.706872463226318
228,0.0456,1.341732363,2.832026134,1.337943496,62.54,5.716813087463379
229,0.0458,1.346939025,2.816519165,1.34097666,66.69,5.664523601531982
230,0.046,1.349884794,2.8046047,1.350059684,63.65,5.623549938201904
231,0.0462,1.353892438,2.825179519,1.354973631,61.54,5.643226146697998
232,0.0464,1.355552345,2.831821028,1.341960893,62.48,5.640577793121338
233,0.0466,1.361369114,2.877855637,1.352158909,62.47,5.7046122550964355
234,0.0468,1.36096318,2.867227493,1.33983269,60.64,5.673189163208008
235,0.047,1.365732248,2.859918319,1.352105646,62.02,5.638362407684326
236,0.0472,1.369241185,2.856885547,1.352183894,63.16,5.614070892333984
237,0.0474,1.372200097,2.850073075,1.408456877,59.49,5.58379602432251
238,0.0476,1.379969223,2.847527608,1.371209123,63.74,5.552565574645996
239,0.0478,1.377661381,2.884119926,1.349665582,64.83,5.613891124725342
240,0.048,1.381667001,2.893092324,1.37328039,60.42,5.611424922943115
241,0.0482,1.384593638,2.868804619,1.376323008,64.27,5.549114227294922
242,0.0484,1.388216158,2.876003622,1.369526572,64.79,5.5443034172058105
243,0.0486,1.391541687,2.894583229,1.375198963,60.19,5.561185836791992
244,0.0488,1.396209124,2.899163734,1.372112967,61.2,5.549617767333984
245,0.049,1.396264954,2.85137667,1.398176639,62.03,5.449412822723389
246,0.0492,1.404727406,2.866841672,1.392502094,64.26,5.4513959884643555
247,0.0494,1.404738884,2.875490917,1.402990721,65.55,5.456399917602539
248,0.0496,1.409153485,2.85239733,1.420718897,65.94,5.3942155838012695
249,0.0498,1.411473014,2.894727062,1.403211261,60.69,5.457490921020508
250,0.05,1.417815602,2.903954709,1.401127389,60.48,5.4518561363220215
251,0.0502,1.422354542,2.899368381,1.410751479,59.4,5.424251079559326
252,0.0504,1.426430135,2.930167441,1.415613417,60.69,5.462249279022217
253,0.0506,1.431032617,2.95170503,1.386617397,61.45,5.4820427894592285
254,0.0508,1.43108418,2.919962099,1.421451201,60.79,5.4137372970581055
255,0.051,1.430948986,2.8869435,1.418778319,61.49,5.343113899230957
256,0.0512,1.436667882,2.944694738,1.412758284,56.94,5.427119731903076
257,0.0514,1.439833015,2.935278725,1.417692481,61.57,5.393920421600342
258,0.0516,1.443499623,2.932902511,1.419305626,61.51,5.37255859375
259,0.0518,1.451850264,2.938612167,1.419077931,59.37,5.357425689697266
260,0.052,1.450616453,2.927815542,1.439646418,57.03,5.329877853393555
261,0.0522,1.459068456,2.913749184,1.457612881,61.11,5.278953552246094
262,0.0524,1.457228418,2.914667882,1.462755742,64.55,5.273877143859863
263,0.0526,1.458824957,2.908443909,1.460748885,61.4,5.249695301055908
264,0.0528,1.46873377,2.968855682,1.42869319,60.68,5.330228805541992
265,0.053,1.467425992,2.957782094,1.439460185,59.81,5.302822589874268
266,0.0532,1.474810126,2.961639767,1.470259495,56.75,5.2865705490112305
267,0.0534,1.478280488,2.933328941,1.462446981,60.74,5.219961166381836
268,0.0536,1.481951296,2.953626395,1.466860057,56.25,5.2399115562438965
269,0.0538,1.483811888,2.93401818,1.46597039,61.26,5.191868782043457
270,0.054,1.48795992,2.946573473,1.485412895,59.77,5.197237968444824
271,0.0542,1.496536247,2.953694575,1.485448704,51.38,5.18507194519043
272,0.0544,1.494946353,2.914881936,1.4899026,59.73,5.10897970199585
273,0.0546,1.500505908,2.954802747,1.487667121,54.22,5.1609578132629395
274,0.0548,1.506735091,2.920003205,1.492577409,60.25,5.078328609466553
275,0.055,1.507637945,2.929326177,1.508257804,56.5,5.084183216094971
276,0.0552,1.510578543,2.953036936,1.485117356,58.98,5.111894607543945
277,0.0554,1.515434314,2.974663559,1.491980317,59.03,5.132248401641846
278,0.0556,1.518469692,2.915923847,1.51866101,63.21,5.013380527496338
279,0.0558,1.523989191,2.947676029,1.503866815,58.86,5.0511555671691895
280,0.056,1.528256112,2.969671746,1.522624578,52.57,5.073424339294434
281,0.0562,1.534511837,2.965532186,1.52439367,57.78,5.046081066131592
282,0.0564,1.534799866,2.915803923,1.54841452,57.91,4.948320388793945
283,0.0566,1.540243188,2.934877086,1.538634737,55.01,4.963887691497803
284,0.0568,1.545281574,2.936354079,1.544188395,57.41,4.94879674911499
285,0.057,1.549797361,2.977802568,1.518152982,59.98,5.005274295806885
286,0.0572,1.55512026,2.951746356,1.555416373,59.15,4.941317081451416
287,0.0574,1.561502445,2.984809021,1.523569803,60.82,4.9795918464660645
288,0.0576,1.56432976,2.963862059,1.545874382,52.79,4.9292378425598145
289,0.0578,1.572505647,2.925277094,1.580926055,63.62,4.837801456451416
290,0.058,1.576864553,2.945383695,1.576898232,56.06,4.857489109039307
291,0.0582,1.581437796,2.971170158,1.556908888,53.39,4.886566638946533
292,0.0584,1.584840746,2.942035012,1.572198515,57.92,4.820740699768066
293,0.0586,1.598409132,2.959175084,1.579420958,56.6,4.818844318389893
294,0.0588,1.614529517,2.905119803,1.61253595,54.57,4.684956073760986
295,0.059,1.727910037,2.767330739,1.707617565,37.98,4.197287082672119
296,0.0592,1.727336657,2.794511822,1.716602769,40.34,4.24577522277832
297,0.0594,1.729196317,2.764899864,1.720608042,36.52,4.175651550292969
298,0.0596,1.73091794,2.810275909,1.70231881,40.33,4.25557804107666
299,0.0598,1.731991972,2.740628569,1.740186154,39.6,4.106921195983887
300,0.06,1.737180405,2.768130913,1.72124167,38.96,4.145184516906738
301,0.0602,1.743285036,2.757280853,1.738242047,37.89,4.104119300842285
302,0.0604,1.743067166,2.77660325,1.724791174,38.73,4.136602401733398
303,0.0606,1.743685411,2.785915879,1.739326296,37.23,4.1471076011657715
304,0.0608,1.743385364,2.778566919,1.720204296,38.93,4.126255035400391
305,0.061,1.747554293,2.803802019,1.722798243,39.55,4.161192417144775
306,0.0612,1.751310704,2.779484431,1.738940048,40.61,4.098808288574219
307,0.0614,1.751147461,2.775982121,1.731603378,38.41,4.085473537445068
308,0.0616,1.754826089,2.78937154,1.731470906,39.4,4.098115921020508
309,0.0618,1.758935117,2.780088387,1.739379161,40.02,4.064914226531982
310,0.062,1.757759502,2.785521892,1.750799137,37.34,4.0714616775512695
311,0.0622,1.760812676,2.781704723,1.747531066,36.71,4.051293849945068
312,0.0624,1.763559324,2.773076133,1.751638056,38.18,4.022204875946045
313,0.0626,1.764029898,2.798358041,1.746999383,39.82,4.06482458114624
314,0.0628,1.771097529,2.799651756,1.747209551,41.37,4.0470123291015625
315,0.063,1.771836885,2.771044801,1.773543134,34.63,3.982508659362793
316,0.0632,1.775262022,2.78581494,1.763275806,39.67,3.998713493347168
317,0.0634,1.779405305,2.828781792,1.752703245,36.0,4.068380832672119
318,0.0636,1.779340547,2.803584673,1.759653754,37.2,4.013036727905273
319,0.0638,1.781212744,2.80234824,1.758723421,38.42,4.00065279006958
320,0.064,1.784379415,2.779188009,1.778527467,35.47,3.942577838897705
321,0.0642,1.787543808,2.753806964,1.797295889,43.6,3.879542350769043
322,0.0644,1.788521785,2.805392132,1.769713816,37.74,3.973644733428955
323,0.0646,1.792324451,2.75982616,1.791330308,41.53,3.8699874877929688
324,0.0648,1.793849925,2.814212373,1.758250792,37.55,3.9681639671325684
325,0.065,1.79720073,2.803218515,1.793961837,36.72,3.934108257293701
326,0.0652,1.800267991,2.766863637,1.794835918,37.02,3.8503427505493164
327,0.0654,1.801213869,2.783525704,1.791583218,37.73,3.8755674362182617
328,0.0656,1.8038941,2.829079656,1.766644474,39.67,3.953197956085205
329,0.0658,1.808141785,2.784010123,1.801775759,39.22,3.8510730266571045
330,0.066,1.812640953,2.80868186,1.798491389,33.65,3.8847756385803223
331,0.0662,1.814160065,2.819884254,1.808113949,34.76,3.8977208137512207
332,0.0664,1.818300543,2.791682992,1.816928852,34.36,3.8287553787231445
333,0.0666,1.823054506,2.798486929,1.806600027,35.95,3.8270270824432373
334,0.0668,1.823437925,2.782529441,1.813563901,42.01,3.789146661758423
335,0.067,1.82796808,2.794068789,1.832553723,35.36,3.797292947769165
336,0.0672,1.828561785,2.814609774,1.815709882,35.48,3.8305587768554688
337,0.0674,1.832051414,2.801879073,1.817534529,34.26,3.7933058738708496
338,0.0676,1.836896893,2.812325073,1.813224288,37.41,3.7986085414886475
339,0.0678,1.836289579,2.783982893,1.832726027,37.03,3.738685369491577
340,0.068,1.842406928,2.828921835,1.83067906,38.83,3.808880090713501
341,0.0682,1.845883498,2.795592576,1.835353342,35.74,3.7316675186157227
342,0.0684,1.844238536,2.810913583,1.820252204,36.83,3.7593533992767334
343,0.0686,1.851327407,2.775688816,1.870836026,39.03,3.6707751750946045
344,0.0688,1.849686933,2.800446091,1.838325035,33.72,3.7174153327941895
345,0.069,1.851828683,2.807154956,1.83791432,38.57,3.7209248542785645
346,0.0692,1.855272245,2.803454845,1.834711259,36.65,3.7016303539276123
347,0.0694,1.859628659,2.809093418,1.838190352,34.51,3.698786735534668
348,0.0696,1.865779648,2.790870444,1.849458799,34.82,3.645756244659424
349,0.0698,1.872265232,2.788443485,1.856378439,40.65,3.6229546070098877
350,0.07,1.873896701,2.80800493,1.862074396,34.57,3.653003692626953
351,0.0702,1.875915479,2.791969055,1.85865542,37.35,3.6123740673065186
352,0.0704,1.875971671,2.740901389,1.88389644,36.93,3.5051302909851074
353,0.0706,1.882715099,2.827403906,1.848782205,35.29,3.6579794883728027
354,0.0708,1.884014407,2.771434869,1.879179989,34.05,3.5403668880462646
355,0.071,1.888517863,2.791414775,1.874439571,34.9,3.5660669803619385
356,0.0712,1.889263985,2.753872584,1.88913438,40.43,3.4847373962402344
357,0.0714,1.895641989,2.780740419,1.910697136,37.41,3.520839214324951
358,0.0716,1.894747607,2.750639291,1.904713224,39.61,3.4574270248413086
359,0.0718,1.903404571,2.7587247,1.907625961,40.43,3.451451539993286
360,0.072,1.904418083,2.79560588,1.884636398,34.2,3.5181851387023926
361,0.0722,1.912609132,2.804743175,1.88700591,35.12,3.5151755809783936
362,0.0724,1.91892108,2.788967706,1.893487255,38.58,3.466580390930176
363,0.0726,1.920349901,2.786422642,1.905137924,37.57,3.4538965225219727
364,0.0728,1.925772692,2.812688191,1.891531471,35.27,3.4904091358184814
365,0.073,1.934946472,2.781454451,1.930258765,36.52,3.4052841663360596
366,0.0732,1.935100507,2.764330217,1.927061888,36.11,3.365757465362549
367,0.0734,1.933313611,2.769965364,1.923942288,37.11,3.3761661052703857
368,0.0736,1.942937505,2.760095541,1.942354206,33.52,3.332080364227295
369,0.0738,1.942870367,2.756539409,1.933587297,34.81,3.3204450607299805
370,0.074,1.949590915,2.775798372,1.943362445,35.05,3.341400146484375
371,0.0742,1.959607684,2.765069171,1.939946458,36.64,3.294733762741089
372,0.0744,1.960225655,2.791497093,1.935443348,36.06,3.3426032066345215
373,0.0746,1.965375932,2.751200481,1.96187607,35.65,3.24558687210083
374,0.0748,2.034298848,2.61919231,2.018349506,21.33,2.79632568359375
375,0.075,2.033671609,2.645806209,2.001302702,22.42,2.8568689823150635
