L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy
0.00980,0.706459714,1.269030010,0.696992613,85.300000000
0.01000,0.715331231,1.281548195,0.686384187,85.120000000
0.01020,0.726400710,1.291621618,0.723348120,83.910000000
0.01040,0.739420805,1.303596486,0.735638847,83.300000000
0.01060,0.749529129,1.318927945,0.719194293,84.130000000
0.01080,0.782481175,1.314313445,0.799887912,79.200000000
0.01100,0.801100563,1.337613537,0.759674236,81.430000000
0.01120,0.806868811,1.338066272,0.764776707,81.350000000
0.01140,0.812294696,1.341284894,0.787938921,81.260000000
0.01160,0.819368066,1.356397612,0.826238071,77.330000000
0.01180,0.826205245,1.358034438,0.822142230,80.390000000
0.01200,0.831363196,1.364547599,0.814092287,81.130000000
0.01220,0.835324229,1.378853393,0.812959849,79.580000000
0.01240,0.842239737,1.386229284,0.827580444,78.670000000
0.01260,0.849349730,1.397085877,0.821891202,80.070000000
0.01280,0.854211629,1.405229891,0.831358229,80.500000000
0.01300,0.862515948,1.415477591,0.840127701,78.880000000
0.01320,0.868657355,1.415284862,0.842169238,80.460000000
0.01340,0.872043179,1.428619742,0.843184176,79.710000000
0.01360,0.880465435,1.445599173,0.877198572,78.780000000
0.01380,0.886992280,1.460466393,0.865118595,79.780000000
0.01400,0.893601148,1.456955457,0.895003124,74.920000000
0.01420,0.898659702,1.465312689,0.869278434,78.770000000
0.01440,0.907054738,1.480240920,0.872664150,80.320000000
0.01460,0.910799565,1.481445843,0.874471467,78.540000000
0.01480,0.920696810,1.485994662,0.893658931,78.590000000
0.01500,0.929296502,1.491197060,0.905413843,80.340000000
0.01520,0.933711976,1.486487253,0.920209345,78.640000000
0.01540,0.939318809,1.501951756,0.953115209,72.610000000
0.01560,0.944767558,1.504877743,0.952749564,78.910000000
0.01580,0.954952700,1.527770747,0.926296282,76.740000000
0.01600,0.965236033,1.543271311,0.930892604,76.220000000
0.01620,0.973350306,1.536826208,0.950942943,77.350000000
0.01640,0.979707848,1.546134209,0.963102532,72.450000000
0.01660,0.992391660,1.559020791,0.957514764,75.840000000
0.01680,1.013924215,1.557735711,1.035990473,71.860000000
0.01700,1.082534824,1.547471503,1.076963097,66.880000000
0.01720,1.083111990,1.561645313,1.070109159,67.040000000
0.01740,1.089734591,1.554993229,1.094179295,63.830000000
0.01760,1.093584482,1.569175028,1.065836252,67.820000000
0.01780,1.097824586,1.579251390,1.090586074,66.690000000
0.01800,1.102403661,1.584208085,1.079167857,67.970000000
0.01820,1.109343364,1.583580264,1.103443092,65.570000000
0.01840,1.112180574,1.582564406,1.097293684,65.020000000
0.01860,1.116344799,1.599032445,1.122716567,64.950000000
0.01880,1.121448685,1.599003030,1.106745985,64.930000000
0.01900,1.126249691,1.594408122,1.138442609,64.740000000
0.01920,1.133027450,1.600967025,1.137327495,67.380000000
0.01940,1.138530365,1.613880614,1.117254442,70.510000000
0.01960,1.142340109,1.631022322,1.163873716,61.090000000
0.01980,1.146993862,1.636062110,1.122281359,63.450000000
0.02000,1.153960745,1.633424169,1.129294200,66.320000000
0.02020,1.156439830,1.630552310,1.136998895,64.770000000
0.02040,1.159412650,1.624136687,1.165744709,60.360000000
0.02060,1.169667826,1.643292036,1.142236112,66.370000000
0.02080,1.172467021,1.646970710,1.152186038,62.480000000
0.02100,1.175144342,1.653275860,1.160864816,66.710000000
0.02120,1.180809453,1.661345239,1.165038233,62.530000000
0.02140,1.185923709,1.667456771,1.167203991,62.600000000
0.02160,1.190354554,1.662065351,1.169265121,64.240000000
0.02180,1.198254126,1.675032120,1.173855396,61.440000000
0.02200,1.201049187,1.673980538,1.195116982,63.100000000
0.02220,1.208759598,1.677880301,1.181263187,63.140000000
0.02240,1.210368608,1.674548290,1.196468526,63.820000000
0.02260,1.217532809,1.679005801,1.208005778,63.740000000
0.02280,1.226740568,1.699846308,1.196452980,63.730000000
0.02300,1.227353814,1.678525086,1.226074751,65.260000000
0.02320,1.236134165,1.694026580,1.229635808,62.290000000
0.02340,1.240948926,1.707428092,1.213718311,60.870000000
0.02360,1.246782374,1.702900781,1.252645974,61.910000000
0.02380,1.254055760,1.698606674,1.255215153,62.720000000
0.02400,1.267699243,1.701484612,1.278615620,57.640000000
0.02420,1.275430973,1.718747686,1.252314218,60.330000000
0.02440,1.283669872,1.721487328,1.276200592,56.360000000
0.02460,1.290802341,1.723012181,1.280653859,58.520000000
0.02480,1.294797826,1.724084016,1.289847975,58.540000000
0.02500,1.304420733,1.734707855,1.280373349,59.550000000
0.02520,1.309854785,1.722883058,1.306804235,58.040000000
0.02540,1.314278075,1.725464605,1.318359683,58.830000000
0.02560,1.321147084,1.729180263,1.317164302,56.410000000
0.02580,1.328608073,1.743004679,1.317705189,54.440000000
0.02600,1.337630079,1.744425358,1.308877633,57.510000000
0.02620,1.343225847,1.755246868,1.326929743,55.480000000
0.02640,1.354222224,1.754566591,1.342730075,53.450000000
0.02660,1.364277008,1.748607632,1.360737655,52.300000000
0.02680,1.472244498,1.728047970,1.490320522,43.160000000
0.02700,1.475443498,1.730991344,1.453653025,43.760000000
0.02720,1.476727347,1.723170953,1.512594200,44.250000000
0.02740,1.478373672,1.734703142,1.469094930,44.530000000
0.02760,1.481610394,1.736124016,1.482224821,44.170000000
0.02780,1.480462135,1.736303840,1.478622336,41.750000000
0.02800,1.484134003,1.731743595,1.477133185,44.340000000
0.02820,1.485831796,1.747206168,1.482918366,43.810000000
0.02840,1.488045110,1.744889419,1.477241211,45.590000000
0.02860,1.488727221,1.749151618,1.481828277,40.260000000
0.02880,1.492605401,1.754048095,1.474114652,43.220000000
0.02900,1.494639483,1.736360126,1.518016860,43.480000000
0.02920,1.496545017,1.749777551,1.489651014,45.300000000
0.02940,1.496113393,1.741706948,1.486054317,42.600000000
0.02960,1.499645070,1.745060431,1.492177017,42.760000000
0.02980,1.500396838,1.751572964,1.523642896,42.150000000
0.03000,1.500950669,1.764753922,1.497737131,42.110000000
0.03020,1.504142131,1.757936315,1.491083611,42.700000000
0.03040,1.505320339,1.756659729,1.504962516,47.090000000
0.03060,1.506130013,1.754159400,1.525202681,44.570000000
0.03080,1.509275962,1.764197324,1.511288821,44.320000000
0.03100,1.511665385,1.765935564,1.510043084,42.000000000
0.03120,1.514264934,1.772589976,1.486433927,43.570000000
0.03140,1.515223041,1.768491847,1.511353251,43.020000000
0.03160,1.518591092,1.771240728,1.509467833,41.910000000
0.03180,1.518311343,1.772552339,1.505275403,40.400000000
0.03200,1.519776033,1.779008516,1.501851474,42.400000000
0.03220,1.524633393,1.787756160,1.496911579,41.850000000
0.03240,1.522799228,1.768666613,1.526521133,45.150000000
0.03260,1.522789069,1.772970851,1.514238172,44.660000000
0.03280,1.528156538,1.783204725,1.514868857,43.910000000
0.03300,1.527846296,1.780945976,1.519057960,40.640000000
0.03320,1.529415440,1.786516919,1.514293890,40.880000000
0.03340,1.530598543,1.784273209,1.514282225,41.100000000
0.03360,1.532904688,1.794873760,1.531875700,40.970000000
0.03380,1.534216725,1.793428511,1.511957945,41.780000000
0.03400,1.536118776,1.783836478,1.521016891,43.860000000
0.03420,1.538336684,1.794080017,1.523524565,40.460000000
0.03440,1.539757133,1.792303923,1.539285188,40.870000000
0.03460,1.541012363,1.787385312,1.535841443,40.920000000
0.03480,1.542554778,1.801969726,1.527927289,42.330000000
0.03500,1.545387578,1.794274199,1.550977676,40.400000000
0.03520,1.546262149,1.802127006,1.527530584,41.280000000
0.03540,1.546999238,1.793032084,1.537096641,43.100000000
0.03560,1.548555719,1.794205263,1.555783916,42.780000000
0.03580,1.551808889,1.808325635,1.527863326,40.670000000
0.03600,1.554184255,1.799704175,1.547662383,42.130000000
0.03620,1.555835706,1.809615839,1.542034566,42.030000000
0.03640,1.559032880,1.806837105,1.540645798,40.980000000
0.03660,1.556863149,1.805492699,1.546837042,42.960000000
0.03680,1.560853989,1.819056872,1.551880676,41.170000000
0.03700,1.559886976,1.807577265,1.551521203,41.100000000
0.03720,1.561712848,1.810093063,1.544070837,40.720000000
0.03740,1.566272956,1.826456598,1.560285935,41.250000000
0.03760,1.567123293,1.810656314,1.569016344,39.340000000
0.03780,1.567779806,1.809741338,1.564915965,44.590000000
0.03800,1.570795643,1.803650593,1.566829436,42.340000000
0.03820,1.571966482,1.813641748,1.556513931,40.440000000
0.03840,1.572738090,1.819729734,1.606383434,35.960000000
0.03860,1.574000330,1.831425908,1.552495163,43.960000000
0.03880,1.575873869,1.827994295,1.566033720,39.370000000
0.03900,1.577684622,1.839481870,1.545431159,40.690000000
