L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy
0.000001620,0.002308520,0.010585784,0.119384528,97.730000000
0.000001630,0.006904987,0.015106156,0.122301852,97.710000000
0.000001640,0.005395926,0.013698928,0.118422370,97.670000000
0.000001650,0.002064194,0.010161744,0.101725833,97.890000000
0.000001660,0.003874145,0.011869494,0.116888117,97.710000000
0.000001670,0.006598678,0.014428226,0.108073688,97.800000000
0.000001680,0.008144173,0.016017178,0.109084033,97.910000000
0.000001690,0.005440176,0.013229340,0.118367246,97.620000000
0.000001700,0.006404681,0.014139771,0.126237944,97.560000000
0.000001710,0.003955200,0.011549984,0.128916927,97.750000000
0.000001720,0.003706714,0.011153655,0.130402020,97.640000000
0.000001730,0.007705761,0.015228290,0.131400961,97.460000000
0.000001740,0.001788026,0.009079554,0.132986835,97.560000000
0.000001750,0.003346439,0.010384129,0.133979573,97.650000000
0.000001760,0.004636544,0.011803256,0.139069391,97.390000000
0.000001770,0.003123654,0.010131350,0.135009351,97.620000000
0.000001780,0.005272204,0.012059037,0.126906077,97.700000000
0.000001790,0.005453517,0.012196245,0.128632690,97.770000000
0.000001800,0.003375311,0.009914403,0.124849656,97.820000000
0.000001810,0.004422402,0.010618089,0.142530442,97.560000000
0.000001820,0.003873187,0.010276965,0.138403848,97.590000000
0.000001830,0.002790202,0.008986611,0.126403502,97.820000000
0.000001840,0.005673430,0.011821517,0.143226548,97.600000000
0.000001850,0.004797976,0.010901844,0.141009764,97.470000000
0.000001860,0.004721592,0.010569318,0.123248044,97.930000000
0.000001870,0.004325669,0.009901809,0.129121363,97.680000000
0.000001880,0.003728893,0.009199470,0.129805693,97.680000000
0.000001890,0.003226657,0.008645955,0.118385233,97.860000000
0.000001900,0.007990652,0.012998329,0.129211652,97.650000000
0.000001910,0.003721003,0.008809691,0.131125523,97.430000000
0.000001920,0.003440014,0.008422664,0.135366814,97.670000000
0.000001930,0.003931821,0.008803863,0.143290895,97.350000000
0.000001940,0.004252520,0.009113411,0.136822326,97.720000000
0.000001950,0.005536661,0.010316584,0.140142382,97.700000000
0.000001960,0.004982567,0.009670115,0.133127873,97.680000000
0.000001970,0.007977313,0.012713465,0.145911709,97.410000000
0.000001980,0.003742683,0.008482228,0.127733870,97.750000000
0.000001990,0.005989678,0.010491861,0.126451908,97.660000000
0.000002000,0.006343271,0.010851705,0.126027443,97.890000000
0.000002010,0.006019314,0.010745602,0.138878831,97.550000000
0.000002020,0.006171153,0.010810964,0.140212968,97.490000000
0.000002030,0.005812682,0.010553889,0.131796900,97.690000000
0.000002040,0.005481225,0.010111833,0.152060714,97.590000000
0.000002050,0.004236714,0.008923775,0.139477199,97.580000000
0.000002060,0.004749468,0.009328946,0.147004238,97.450000000
0.000002070,0.005193718,0.009686018,0.142652404,97.580000000
0.000002080,0.003828319,0.008569271,0.147124514,97.480000000
0.000002090,0.005680663,0.010292735,0.125825702,97.720000000
0.000002100,0.005644341,0.010256666,0.137651812,97.670000000
0.000002110,0.004157411,0.008690881,0.149589242,97.420000000
0.000002120,0.006703675,0.011382630,0.135466485,97.700000000
0.000002130,0.003146187,0.007775645,0.126711175,97.770000000
0.000002140,0.003902092,0.008357723,0.127896680,97.880000000
0.000002150,0.008071877,0.012406647,0.139694052,97.670000000
0.000002160,0.005349222,0.009856048,0.137367202,97.670000000
0.000002170,0.003478422,0.007962278,0.138057711,97.660000000
0.000002180,0.003042478,0.007297453,0.128710231,97.760000000
0.000002190,0.003704779,0.008005564,0.137807430,97.680000000
0.000002200,0.004212008,0.008352994,0.166032449,97.460000000
0.000002210,0.004617249,0.009118547,0.145028022,97.720000000
0.000002220,0.005429831,0.009796713,0.133732504,97.700000000
0.000002230,0.004136210,0.008536780,0.137186388,97.790000000
0.000002240,0.006641592,0.011108838,0.143073683,97.640000000
0.000002250,0.005666109,0.010113922,0.146331334,97.360000000
0.000002260,0.004465207,0.008895933,0.145487642,97.540000000
0.000002270,0.004005899,0.008261406,0.128739975,97.940000000
0.000002280,0.004213613,0.008411354,0.137141283,97.730000000
0.000002290,0.005092388,0.009266145,0.131743747,97.770000000
0.000002300,0.003790872,0.007823495,0.121786035,97.760000000
0.000002310,0.003784668,0.007850015,0.132498413,97.640000000
0.000002320,0.004571787,0.008751747,0.149842587,97.550000000
0.000002330,0.004175095,0.008625608,0.123973793,97.710000000
0.000002340,0.003716533,0.008521283,0.139175842,97.570000000
0.000002350,0.007325526,0.012091049,0.135071496,97.630000000
0.000002360,0.003702476,0.008139750,0.131115104,97.760000000
0.000002370,0.003668631,0.007974299,0.128884554,97.760000000
0.000002380,0.003585479,0.007831652,0.133585733,97.770000000
0.000002390,0.004359996,0.008640600,0.135843880,97.720000000
0.000002400,0.006589177,0.010919679,0.155731714,97.420000000
0.000002410,0.005089490,0.009564453,0.138848800,97.700000000
0.000002420,0.005726823,0.010067889,0.141430316,97.550000000
0.000002430,0.003915089,0.008372388,0.144382149,97.680000000
0.000002440,0.004138487,0.008504652,0.138509193,97.530000000
0.000002450,0.004797207,0.009312558,0.144631634,97.640000000
0.000002460,0.007325429,0.011850474,0.139346625,97.650000000
0.000002470,0.006959308,0.011711060,0.133559126,97.680000000
0.000002480,0.005088391,0.009752746,0.137614303,97.750000000
0.000002490,0.006861208,0.011177942,0.128415632,97.860000000
0.000002500,0.005994372,0.010307571,0.131529373,97.710000000
0.000002510,0.005149349,0.009483461,0.141948147,97.690000000
0.000002520,0.004312194,0.008851687,0.145190448,97.650000000
0.000002530,0.004023582,0.008475475,0.129946685,97.830000000
0.000002540,0.006643143,0.011382050,0.125045891,97.720000000
0.000002550,0.003441889,0.008174986,0.142745444,97.680000000
0.000002560,0.006346986,0.010923895,0.148640537,97.510000000
