L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy
0.000000000,0.007790369,0.007790369,0.125478448,97.670000000
0.000000010,0.006197227,0.006433179,0.128203940,97.710000000
0.000000020,0.003749700,0.004260355,0.140041973,97.590000000
0.000000030,0.005564753,0.006373939,0.142786682,97.470000000
0.000000040,0.003006404,0.004156976,0.143466301,97.660000000
0.000000050,0.005330638,0.006815786,0.143483080,97.550000000
0.000000060,0.003573240,0.005387138,0.150529474,97.660000000
0.000000070,0.003981132,0.006244285,0.159527361,97.500000000
0.000000080,0.003152162,0.005799390,0.153322977,97.510000000
0.000000090,0.003998028,0.007019113,0.166770163,97.330000000
0.000000100,0.004253001,0.007603811,0.159990716,97.710000000
0.000000110,0.002364206,0.006017794,0.145965872,97.690000000
0.000000120,0.004530778,0.008397913,0.139647380,97.780000000
0.000000130,0.002982088,0.007168513,0.143576115,97.680000000
0.000000140,0.003147976,0.007589504,0.138661783,97.720000000
0.000000150,0.002997317,0.007724771,0.151319672,97.730000000
0.000000160,0.005152217,0.010195629,0.143981605,97.890000000
0.000000170,0.002308159,0.007648625,0.148283061,97.750000000
0.000000180,0.003757056,0.009269020,0.148767018,97.550000000
0.000000190,0.004501937,0.010246332,0.152515118,97.670000000
0.000000200,0.002504277,0.008442322,0.154192635,97.740000000
0.000000210,0.002633872,0.008731495,0.148131697,97.730000000
0.000000220,0.003636621,0.009821893,0.145291134,97.730000000
0.000000230,0.002650489,0.009008496,0.166041519,97.450000000
0.000000240,0.004441893,0.011116129,0.141435913,97.700000000
0.000000250,0.001709691,0.008484389,0.137029150,97.890000000
0.000000260,0.004682617,0.011453470,0.141586747,97.690000000
0.000000270,0.005186908,0.012113376,0.130468555,97.830000000
0.000000280,0.003423635,0.010526836,0.133647315,97.650000000
0.000000290,0.003884095,0.011203156,0.141932674,97.640000000
0.000000300,0.002946516,0.010528659,0.137674528,97.790000000
0.000000310,0.005479020,0.013102186,0.140780181,97.710000000
0.000000320,0.002285767,0.010146433,0.136503516,97.770000000
0.000000330,0.001724361,0.009658540,0.146727096,97.710000000
0.000000340,0.003891045,0.011683268,0.137708113,97.530000000
0.000000350,0.002966522,0.011049352,0.137548726,97.660000000
0.000000360,0.003853529,0.012086025,0.134624543,97.720000000
0.000000370,0.003033213,0.011231166,0.135919115,97.770000000
0.000000380,0.002723773,0.011068733,0.147030911,97.710000000
0.000000390,0.002752301,0.011126895,0.134127554,97.690000000
0.000000400,0.005811431,0.014380867,0.141980866,97.510000000
0.000000410,0.004100528,0.012713844,0.138133115,97.700000000
0.000000420,0.002598255,0.011282795,0.132392237,97.530000000
0.000000430,0.003270113,0.012012814,0.135896065,97.670000000
0.000000440,0.003421530,0.012259418,0.133610133,97.460000000
0.000000450,0.003765838,0.012735373,0.128392713,97.630000000
0.000000460,0.003986395,0.013111509,0.133990435,97.650000000
0.000000470,0.004659001,0.013893517,0.132120377,97.410000000
0.000000480,0.003932867,0.013303547,0.133875752,97.650000000
0.000000490,0.004127786,0.013439726,0.115226092,97.770000000
0.000000500,0.005756023,0.015319207,0.134263806,97.440000000
0.000000510,0.004095458,0.013825399,0.139395857,97.360000000
0.000000520,0.003982891,0.013733190,0.143563421,97.380000000
0.000000530,0.002186471,0.011962423,0.144076224,97.480000000
0.000000540,0.002013401,0.011812118,0.139326125,97.610000000
0.000000550,0.005803227,0.015680876,0.138111819,97.450000000
0.000000560,0.004586173,0.014541727,0.123999360,97.470000000
0.000000570,0.004042353,0.014018998,0.128886264,97.540000000
0.000000580,0.004459937,0.014577926,0.119760133,97.690000000
0.000000590,0.002429871,0.012415240,0.136536183,97.490000000
0.000000600,0.005423896,0.015419025,0.125586138,97.440000000
0.000000610,0.006404875,0.016473255,0.127094913,97.600000000
0.000000620,0.003622306,0.013760385,0.130155503,97.550000000
0.000000630,0.007442624,0.017598491,0.140507613,97.440000000
0.000000640,0.004578497,0.014887845,0.119163973,97.740000000
0.000000650,0.003079101,0.013430401,0.126074376,97.760000000
0.000000660,0.002312767,0.012687442,0.123320709,97.780000000
0.000000670,0.006021083,0.016250635,0.124659212,97.620000000
0.000000680,0.005985648,0.016250944,0.122581108,97.580000000
0.000000690,0.003602694,0.014033290,0.125620712,97.750000000
0.000000700,0.003320191,0.013832550,0.125803772,97.660000000
0.000000710,0.004494570,0.014961858,0.133975647,97.570000000
0.000000720,0.004401992,0.014859013,0.116659565,97.670000000
0.000000730,0.003479705,0.014199930,0.143556556,97.280000000
0.000000740,0.004603515,0.015243214,0.121808493,97.640000000
0.000000750,0.001443382,0.011969349,0.143332661,97.310000000
0.000000760,0.005346877,0.016026305,0.126302984,97.660000000
0.000000770,0.006238263,0.017083557,0.115316866,97.670000000
0.000000780,0.004962385,0.015819264,0.120003576,97.860000000
0.000000790,0.003643544,0.014543609,0.128861211,97.490000000
0.000000800,0.003578797,0.014485734,0.125186048,97.520000000
0.000000810,0.005245346,0.016122783,0.130445580,97.650000000
0.000000820,0.002373321,0.013249872,0.120693269,97.720000000
0.000000830,0.003691416,0.014391447,0.131156979,97.540000000
0.000000840,0.003120450,0.013884429,0.124245445,97.800000000
0.000000850,0.006647918,0.017560271,0.133123589,97.340000000
0.000000860,0.003708843,0.014649424,0.116408720,97.750000000
0.000000870,0.004024241,0.014950854,0.126093621,97.660000000
0.000000880,0.004931729,0.015936470,0.134337402,97.670000000
0.000000890,0.003607410,0.014599879,0.120143679,97.550000000
0.000000900,0.002916186,0.013915505,0.108278722,97.810000000
0.000000910,0.002463790,0.013385782,0.111021761,97.780000000
0.000000920,0.002462551,0.013291501,0.136805943,97.570000000
0.000000930,0.003422992,0.014351618,0.123811086,97.630000000
0.000000940,0.002627486,0.013475814,0.120520141,97.790000000
0.000000950,0.002147957,0.011788200,0.113772135,97.870000000
0.000000960,0.004114363,0.014060837,0.104585706,97.770000000
0.000000970,0.005059173,0.015336832,0.111493559,97.820000000
0.000000980,0.004523711,0.015050435,0.115030493,97.730000000
0.000000990,0.001772605,0.012207103,0.122398147,97.500000000
0.000001000,0.005710019,0.016392902,0.120114369,97.720000000
0.000001010,0.003108877,0.014000653,0.113511854,97.760000000
0.000001020,0.003476411,0.014401846,0.107878988,97.980000000
0.000001030,0.005280301,0.016063120,0.105858704,97.910000000
0.000001040,0.002926315,0.012852614,0.123191127,97.560000000
0.000001050,0.004688447,0.014928603,0.116958519,97.650000000
0.000001060,0.002928392,0.013316995,0.114085795,97.900000000
0.000001070,0.004338468,0.014724698,0.121693548,97.680000000
0.000001080,0.004286690,0.015046291,0.115792204,97.740000000
0.000001090,0.005392700,0.016251143,0.135531785,97.280000000
0.000001100,0.006639744,0.017594680,0.119092944,97.540000000
0.000001110,0.005994309,0.017097976,0.121278287,97.690000000
0.000001120,0.002172715,0.013184118,0.115631234,97.780000000
0.000001130,0.003593673,0.014317103,0.129452065,97.630000000
0.000001140,0.003564045,0.014228845,0.117712277,97.660000000
0.000001150,0.005654055,0.016596041,0.118964953,97.690000000
0.000001160,0.006917655,0.017928796,0.118117026,97.790000000
0.000001170,0.004272264,0.015390383,0.117004450,97.790000000
0.000001180,0.004768738,0.015838024,0.118994539,97.650000000
0.000001190,0.003501385,0.014319957,0.110823744,97.880000000
0.000001200,0.003014013,0.013937989,0.114684082,97.830000000
0.000001210,0.004119805,0.014918950,0.108496475,97.730000000
0.000001220,0.005136377,0.015914672,0.141602191,97.320000000
0.000001230,0.005388150,0.016323353,0.109775765,97.670000000
0.000001240,0.002608696,0.013461476,0.125532083,97.740000000
0.000001250,0.003968874,0.014436833,0.124698047,97.490000000
0.000001260,0.005591112,0.016263053,0.119852318,97.540000000
0.000001270,0.003560750,0.014366243,0.114033495,97.770000000
0.000001280,0.004628457,0.015337523,0.128447899,97.560000000
0.000001290,0.004722445,0.015479226,0.113311011,97.870000000
0.000001300,0.003977272,0.014546451,0.113351384,97.820000000
0.000001310,0.004954541,0.015545819,0.118967746,97.710000000
0.000001320,0.002766916,0.013271222,0.113189985,97.780000000
0.000001330,0.005302895,0.015940725,0.115409676,97.720000000
0.000001340,0.005164402,0.015791146,0.115929619,97.750000000
0.000001350,0.006842296,0.017315390,0.117127375,97.610000000
0.000001360,0.004420502,0.014988394,0.114186388,97.790000000
0.000001370,0.005786787,0.016332753,0.114819666,97.830000000
0.000001380,0.003990256,0.014383609,0.123654587,97.560000000
0.000001390,0.003321435,0.013769440,0.119054858,97.590000000
0.000001400,0.004050138,0.014432405,0.117251454,97.490000000
0.000001410,0.004374795,0.014697970,0.108470741,97.810000000
0.000001420,0.003525905,0.013729326,0.123020893,97.570000000
0.000001430,0.006498407,0.016845791,0.120130100,97.650000000
0.000001440,0.003208451,0.013379256,0.128533193,97.570000000
0.000001450,0.005640816,0.015771204,0.114389899,97.670000000
0.000001460,0.003280109,0.013354972,0.114749436,97.780000000
0.000001470,0.003188262,0.013040909,0.116297857,97.750000000
0.000001480,0.005309803,0.015127462,0.124910606,97.600000000
0.000001490,0.003338321,0.013300589,0.128123871,97.630000000
0.000001500,0.002829123,0.012714939,0.130270409,97.430000000
0.000001510,0.004581485,0.014456097,0.112440700,97.720000000
0.000001520,0.003272060,0.013196079,0.121119031,97.840000000
0.000001530,0.002750551,0.012159764,0.129047897,97.560000000
0.000001540,0.004785056,0.014213254,0.120328180,97.600000000
0.000001550,0.002974652,0.012332758,0.128041929,97.590000000
0.000001560,0.003743794,0.012949155,0.126974760,97.520000000
0.000001570,0.007432205,0.016849534,0.120138813,97.600000000
0.000001580,0.005252135,0.014594295,0.118663027,97.760000000
0.000001590,0.004363355,0.013576403,0.121299833,97.640000000
0.000001600,0.005709172,0.014848048,0.120302822,97.580000000
0.000001610,0.003664772,0.012687151,0.110406907,97.750000000
0.000001620,0.003474903,0.012408455,0.125389237,97.440000000
0.000001630,0.007458714,0.016298531,0.140098455,97.390000000
0.000001640,0.003218501,0.012096067,0.114554002,97.770000000
0.000001650,0.004012708,0.012633477,0.115427194,97.720000000
0.000001660,0.004669701,0.013280686,0.119528771,97.780000000
0.000001670,0.004809456,0.013346897,0.118649878,97.590000000
0.000001680,0.004020259,0.012391028,0.128060739,97.600000000
0.000001690,0.002303472,0.010733895,0.118492260,97.850000000
0.000001700,0.003262134,0.011564646,0.118329410,97.730000000
0.000001710,0.004734218,0.012756057,0.133652509,97.590000000
0.000001720,0.006761291,0.014985475,0.132578854,97.550000000
0.000001730,0.004301799,0.012354428,0.121416087,97.700000000
0.000001740,0.005304175,0.013178115,0.134790660,97.590000000
0.000001750,0.003513311,0.011250446,0.117314683,97.960000000
0.000001760,0.003862960,0.011602783,0.129538311,97.560000000
0.000001770,0.004543161,0.012001267,0.127641463,97.560000000
0.000001780,0.003443326,0.010696863,0.133569051,97.750000000
0.000001790,0.003379220,0.010512189,0.140224575,97.370000000
0.000001800,0.004732498,0.011924984,0.141249819,97.190000000
0.000001810,0.003782442,0.010711475,0.138060528,97.360000000
0.000001820,0.003420211,0.010303765,0.134871759,97.470000000
0.000001830,0.003822489,0.010509690,0.124577272,97.500000000
0.000001840,0.004341136,0.010737340,0.147209147,97.400000000
0.000001850,0.003583669,0.009825096,0.140792977,97.740000000
0.000001860,0.003628083,0.009843367,0.146658314,97.420000000
0.000001870,0.005263807,0.011522767,0.131019025,97.540000000
0.000001880,0.005516850,0.011563226,0.130822401,97.710000000
0.000001890,0.004477081,0.010305045,0.131449160,97.650000000
0.000001900,0.004456001,0.010034833,0.151697545,97.000000000
0.000001910,0.007241280,0.012892562,0.140846145,97.480000000
0.000001920,0.006325650,0.012102976,0.135693731,97.480000000
0.000001930,0.003498529,0.009116354,0.154829841,97.410000000
0.000001940,0.002707369,0.008217289,0.143212981,97.660000000
0.000001950,0.004974703,0.010242955,0.126097524,97.790000000
0.000001960,0.004078779,0.009261571,0.148898831,97.500000000
0.000001970,0.006615494,0.011801558,0.149289053,97.330000000
0.000001980,0.005326895,0.010643195,0.143820237,97.420000000
0.000001990,0.003807024,0.009276371,0.140366399,97.550000000
0.000002000,0.006554006,0.011826976,0.122286176,97.800000000
0.000002010,0.003063516,0.008372291,0.129525926,97.680000000
0.000002020,0.002904922,0.007871604,0.130830229,97.650000000
0.000002030,0.004544370,0.009470511,0.134178343,97.560000000
0.000002040,0.006364890,0.011323476,0.135255696,97.780000000
0.000002050,0.005412174,0.010472990,0.126874127,97.690000000
0.000002060,0.005656332,0.010657799,0.141761258,97.690000000
0.000002070,0.003832448,0.008660764,0.120510735,97.800000000
0.000002080,0.004847769,0.009477016,0.142204987,97.630000000
